Ensembl_Gene_ID;Moyenne_CPM_WT;Moyenne_CPM_WT_treated;Moyenne_CPM_Disease;Moyenne_CPM_Rescue;Pvalue_Patho;Pvalue_Rescue;Ref_Utilisee;Log2FC_Patho;Log2FC_Rescue;Significatif_Patho;Significatif_Rescue
ENSMUSG00000075232;97.0052236395845;136.30828881678383;21.002002452103994;44.0492779036359;6.325103656102843e-06;0.02958681841367478;WT treated;-2.978234882847518;1.1999345377292674;OUI;OUI
ENSMUSG00000075318;0.9729557094822724;0.8123143064611436;5.59347347279538;2.086500242809055;3.474385768738444e-11;5.330606065777777e-06;WT treated;2.496561559514168;-1.2889836012911924;OUI;OUI
ENSMUSG00000075330;1.4383249344700269;1.7515623877790407;8.194556358727022;3.765988638671194;8.982741606001393e-08;0.00019477675137182613;WT treated;1.9409088949041362;-0.9895479936380064;OUI;OUI
ENSMUSG00000076441;1.378800107533117;0.5016815438562945;1.5149314601499595;0.7343636340922819;0.022641515528784063;0.06157974550613728;WT treated;1.3282584244041464;-0.9018729399717061;OUI;NON
ENSMUSG00000076612;0.1948964962267821;0.1747732859472163;0.8838068309164337;0.3237887016044176;0.005852050638162925;0.04347960413532539;WT treated;2.0466090445896494;-1.3178883327108297;OUI;OUI
ENSMUSG00000076617;53.25943086818799;61.98110880932443;17.533263148196983;44.57414784035218;0.0016577091996609037;4.634967541567992e-05;WT treated;-2.105558037375607;1.4750135037738337;OUI;OUI
ENSMUSG00000078190;2.0385627579969543;1.5959367433662117;3.9279963850173;2.00296208155359;0.03571370741834573;0.027949641361422726;WT treated;1.023522319052439;-0.8340418445133387;OUI;OUI
ENSMUSG00000078234;0.7377523563610321;0.06633903365853501;1.461006591307646;0.6060191938327644;7.935188918203666e-05;0.12886228415481107;WT treated;4.223129437950303;-1.1230468350239153;OUI;NON
ENSMUSG00000078670;0.881228148384202;0.2557823138669464;0.8065845851082484;0.7961882934884047;0.03978030036621088;0.8821140630475712;WT treated;1.372919696382118;0.11285692800345042;OUI;NON
ENSMUSG00000078771;1.1833514567506551;1.2170501829493892;3.807998441422454;2.0957542335867254;0.0015940955019079668;0.06452515331680073;WT treated;1.3822901482846044;-0.7197097443001785;OUI;NON
ENSMUSG00000078932;0.1640791931344871;0.03221213475254814;0.32499546821921454;0.20332117844605774;0.04005289716143315;0.5373664835031623;WT treated;3.069216377740695;-0.5530526164812138;OUI;NON
ENSMUSG00000079049;1.6049426987697788;1.3873458216234131;3.60376364613107;2.417857696084;0.005128119822467205;0.14873298875480478;WT treated;1.0975645481510146;-0.4413055830710319;OUI;NON
ENSMUSG00000079105;11.364682828659657;3.059534275271264;10.399479540406697;6.6841437434063335;0.0006135029397161407;0.5035131170172992;WT treated;1.503205001599457;-0.4999484375777947;OUI;NON
ENSMUSG00000079243;409.86499496781323;278.42714409918176;900.444111888302;309.5905567797608;2.483582141968099e-06;0.0015856812198265023;WT treated;1.4283159428970678;-1.4064173179089305;OUI;OUI
ENSMUSG00000079278;148.3758907722322;151.99732231329983;86.22969111617898;117.01108635086078;3.9297903384295223e-10;5.4402597691391267e-08;WT treated;-1.0932139305381854;0.5712725772052257;OUI;OUI
ENSMUSG00000079355;0.3408781466447205;0.26152660632726255;0.9760614176533723;0.37131917578476453;0.008640918576016269;0.01007744139525811;WT treated;1.6522967421531045;-1.2635927056620369;OUI;OUI
ENSMUSG00000079428;17.848036135444115;24.532743487606396;79.52850322459174;30.31245892977978;0.00012649622280531692;4.42777200790397e-07;WT treated;1.4135242653282594;-1.2543454259341194;OUI;OUI
ENSMUSG00000079442;17.878082514759704;19.389790356880543;52.375225422410985;24.12475743627924;1.7974991834433501e-10;2.807831717615645e-08;WT treated;1.162908336330262;-0.9878854732049047;OUI;OUI
ENSMUSG00000079471;0.06293935809787365;0.015627376337914382;0.804445395988429;0.29575503292692723;0.005212813202494515;0.2029979120752152;WT treated;5.363115496697678;-1.279882692777694;OUI;NON
ENSMUSG00000079523;0.753692227349303;0.6209562620992934;1.5278139261717172;1.2386844245641775;0.015968865834554844;0.7034374118960358;WT treated;1.0143647806155034;-0.1737533948669335;OUI;NON
ENSMUSG00000079620;1.8454563974637148;1.7671897641169552;1.0573895196718328;1.9359129136638638;0.021316699140688476;0.002775296047607287;WT treated;-1.0240215642984705;1.01289885144911;OUI;OUI
ENSMUSG00000079685;0.7468413674243998;0.5594041388243552;1.606754084446225;1.3914530038460104;0.015292811497023738;0.8918841943117768;WT treated;1.2446919112399066;-0.08022010011507641;OUI;NON
ENSMUSG00000081683;1.0160579558199176;0.635316993250084;2.6365355425039882;1.8044795050058344;0.00015483073706360083;0.42538658044307714;WT treated;1.7920996854191351;-0.41161629893102486;OUI;NON
ENSMUSG00000083044;1.2946543021239467;3.361889455041549;1.5581050674375134;1.4532074143979017;0.0009101441668468921;0.9478000478030634;WT treated;-1.3636320549272536;0.03554473917074523;OUI;NON
ENSMUSG00000083307;0.16904688539574414;0.13076330316363127;0.6094441047132657;0.0972551682277398;0.017474886198326513;5.9544660585522926e-05;WT treated;1.970908287162955;-2.5194793935155175;OUI;OUI
ENSMUSG00000084819;2.785330409345556;3.727343073638795;1.17877273477902;1.5275488754140074;8.004366903292756e-05;0.4727077584383745;WT treated;-1.9422179259843557;0.5231939971334549;OUI;NON
ENSMUSG00000084839;1.1462090075871356;0.8120050433507391;0.068996359184204;0.20012531292008137;0.00015750009946623536;0.24256845667203034;WT treated;-3.8337974054916746;1.7012520117110272;OUI;NON
ENSMUSG00000084843;24.645579431862366;36.07831156296659;3.437370193395164;20.78992346714797;1.867331953214435e-07;3.4555697191928345e-05;WT treated;-3.6756890882762;2.714310338673585;OUI;OUI
ENSMUSG00000084850;0.07024445665030948;0.0634668874283769;0.4919234535266585;0.11303664663776808;0.014338191747096359;0.0028324392456192346;WT treated;2.663094776506002;-1.9848626201781365;OUI;OUI
ENSMUSG00000084883;43.17699655418587;43.38042176853454;19.03684978125835;31.429697791520905;7.478389680764763e-07;0.00032067681249827395;WT treated;-1.4614690841554172;0.8558108831526303;OUI;OUI
ENSMUSG00000084939;0.22354209277786594;0.22548494326783697;1.7499327338362882;0.3235226640962173;0.00019861146775884363;1.1547990944876465e-05;WT treated;2.681489510113671;-2.2919127278507507;OUI;OUI
ENSMUSG00000084942;0.15633895427841799;0.2733244543582995;0.07375489606320616;0.0724920825897061;0.027764021213369468;1.0;WT treated;-2.1632065152422513;0.1183879375526802;OUI;NON
ENSMUSG00000085014;0.8615438612326525;0.5504784370234764;2.8321212175154415;2.070626745552275;2.3186543737392434e-08;0.5030170661792608;WT treated;2.098022109051589;-0.3165753444711795;OUI;NON
ENSMUSG00000085095;1.0025532800263348;0.7389643351551685;2.1907442966456956;1.1991362251305882;9.923055407742492e-05;0.00965088936000029;WT treated;1.2949472207405732;-0.7375995076863738;OUI;OUI
