"Protein Annotation","Unnamed: 1","Unnamed: 2","Unnamed: 3","LFQ intensity 180808_AM_Ech13_rep1","LFQ intensity 180808_AM_Ech13_rep2","LFQ intensity 180808_AM_Ech13_rep3","LFQ intensity 180808_AM_Ech14_rep1","LFQ intensity 180808_AM_Ech14_rep2","LFQ intensity 180808_AM_Ech14_rep3","LFQ intensity 180808_AM_Ech17_rep1","LFQ intensity 180808_AM_Ech18_rep1","LFQ intensity 180808_AM_Ech19_rep1","LFQ intensity 180808_AM_Ech20_rep1","LFQ intensity 180808_AM_Ech17_rep2","LFQ intensity 180808_AM_Ech18_rep2","LFQ intensity 180808_AM_Ech19_rep2","LFQ intensity 180808_AM_Ech20_rep2","LFQ intensity 180808_AM_Ech17_rep3","LFQ intensity 180808_AM_Ech18_rep3","LFQ intensity 180808_AM_Ech19_rep3","LFQ intensity 180808_AM_Ech20_rep3","LFQ intensity 180808_AM_Ech21_rep1","LFQ intensity 180808_AM_Ech22_rep1","LFQ intensity 180808_AM_Ech23_rep1","LFQ intensity 180808_AM_Ech24_rep1","LFQ intensity 180808_AM_Ech21_rep2","LFQ intensity 180808_AM_Ech22_rep2","LFQ intensity 180808_AM_Ech23_rep2","LFQ intensity 180808_AM_Ech24_rep2","LFQ intensity 180808_AM_Ech21_rep3","LFQ intensity 180808_AM_Ech22_rep3","LFQ intensity 180808_AM_Ech23_rep3","LFQ intensity 180808_AM_Ech24_rep3","logFC_Patho","P.Value_Patho","adj.P.Val_Patho","logFC","adj.P.Val","logFC_Rescue","P.Value_Rescue","adj.P.Val_Rescue"
"A2AUM9","sp|A2AUM9|CE152_MOUSE Centrosomal protein of 152 kDa OS=Mus musculus OX=10090 GN=Cep152 PE=1 SV=1","Cep152","Centrosomal protein of 152 kDa",NA,NA,24.5249702887918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2214464893805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.303523799411316,0.244351954535182,0.338992748866346,-0.303523799411316,0.338992748866346,NA,NA,NA
"A3KG59","sp|A3KG59|P20D2_MOUSE Peptidase M20 domain-containing protein 2 OS=Mus musculus OX=10090 GN=Pm20d2 PE=1 SV=1","Pm20d2","Peptidase M20 domain-containing protein 2",25.3771942963568,25.1026416072348,25.2846989473469,24.9416530979789,24.9793700789788,25.4222234233273,25.0777579200168,25.1961806803272,25.1527622686653,25.0703357977759,24.9835320892259,25.168469278661,25.1214449102534,24.8567039745439,25.0002743971804,25.017203940489,24.9247731320743,25.0049680508499,25.302445091317,24.9024288810175,25.209350111255,24.9368464731361,25.3165975892773,25.1010246640601,24.9625305312588,25.0676527163809,25.0997563517027,24.8959555233101,24.9859976897367,25.0143009539338,-0.13676303853201,0.0670505776145442,0.115094204788031,-0.13676303853201,0.115094204788031,0.0183733446935967,0.756584456415718,0.82513117953379
"A3KGA4","sp|A3KGA4|TCAL7_MOUSE Transcription elongation factor A protein-like 7 OS=Mus musculus OX=10090 GN=Tceal7 PE=3 SV=1","Tceal7","Transcription elongation factor A protein-like 7",NA,NA,NA,22.2917649576318,NA,NA,21.8080760790045,24.6330996718244,23.7828633743492,22.947447254708,NA,24.3455176003321,23.6242396625193,22.901064783466,NA,24.2733154372748,23.9327760433866,22.736922066685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0534736625152,1.20676723972316,0.168494132573645,0.249387414374527,1.20676723972316,0.249387414374527,-1.44505853483976,0.104997794146127,0.175390938009922
"A6X935","sp|A6X935|ITIH4_MOUSE Inter alpha-trypsin inhibitor, heavy chain 4 OS=Mus musculus OX=10090 GN=Itih4 PE=1 SV=2","Itih4","Inter alpha-trypsin inhibitor, heavy chain 4",NA,NA,NA,NA,NA,24.3267704365728,NA,NA,NA,NA,NA,23.2947996592641,23.7683470404896,23.9704101559942,NA,NA,NA,NA,24.1526923465399,NA,NA,24.3294889672002,NA,NA,24.3711586974997,NA,24.6602548593143,NA,NA,NA,-0.648918151323542,0.0477922800451181,0.0865590590636635,-0.648918151323542,0.0865590590636635,0.700546432389249,0.00547809998545569,0.0149022889434854
"B2RQC6","sp|B2RQC6|PYR1_MOUSE CAD protein OS=Mus musculus OX=10090 GN=Cad PE=1 SV=1","Cad","CAD protein;Glutamine-dependent carbamoyl-phosphate synthase;Aspartate carbamoyltransferase;Dihydroorotase",NA,24.640622597679,22.7670342913709,NA,23.1135808757369,NA,24.2134307768488,24.3672011799285,24.2395550649073,23.9283795080193,24.1080942674052,24.4994421496422,24.7331220617941,23.2361396882894,23.2072588475359,23.2198506547297,24.6470620425776,23.845215348409,NA,21.7799477021485,NA,NA,24.1882313535471,NA,NA,22.7640597909648,NA,23.7771811403746,NA,23.5729861997588,0.513316710911674,0.255862528484289,0.351032059374387,0.513316710911674,0.351032059374387,-0.803914728481828,0.0382072370899353,0.0768935617922835
"D3YXK2","sp|D3YXK2|SAFB1_MOUSE Scaffold attachment factor B1 OS=Mus musculus OX=10090 GN=Safb PE=1 SV=2","Safb","Scaffold attachment factor B1;Scaffold attachment factor B2",23.5354616744993,24.4639259572337,24.3801277976413,24.2662909265019,24.3809870624953,24.7263651156547,24.2918040567689,24.3706501603301,24.4533149235806,24.5557337551669,24.2283660602723,24.118992994046,24.3984725144022,24.2020099047737,24.1652995809053,24.6523472505684,24.6127118118365,NA,24.3787659138812,NA,24.191823490563,24.680090181642,24.3766859533749,NA,23.8725942375406,24.3937586086517,24.4287831086868,24.2761574581534,24.7822321321355,NA,0.0759617303275277,0.573402676899472,0.669990934227605,0.0759617303275277,0.669990934227605,0.00749974562690525,0.94979327166309,0.965093409089624
"D3YYU8","sp|D3YYU8|OBSL1_MOUSE Obscurin-like protein 1 OS=Mus musculus OX=10090 GN=Obsl1 PE=1 SV=1","Obsl1","Obscurin-like protein 1",26.2568978471149,26.252173995644,26.6521813506708,26.1390872661712,26.3061509355087,26.6094606602682,26.2098293745034,26.555419176449,26.6899153253885,26.2365421111451,25.9602127624406,26.8323676339143,26.262878705797,26.5511766006085,26.5656789328795,26.9642024043677,26.4205771732811,26.4588862054636,26.277021214377,26.3197565851154,26.7298457980488,25.9605461722933,26.9824897748681,26.678473321526,26.04231413299,26.1656815251686,26.1959849975268,26.2052673055628,26.7578624555073,26.2693006355965,0.106315191290214,0.451435018654957,0.553573680527418,0.106315191290214,0.553573680527418,-0.0935952073048121,0.417203943587324,0.537286272654892
"D3Z4I3","sp|D3Z4I3|RBM24_MOUSE RNA-binding protein 24 OS=Mus musculus OX=10090 GN=Rbm24 PE=3 SV=1","Rbm24","RNA-binding protein 24;RNA-binding protein 38",24.0128469066627,24.1275606391201,24.1044361766976,23.7048823846166,24.1611205158179,24.1002784736399,24.3071055641789,24.5546332113516,NA,23.9678813551563,23.760003377774,24.4739607260771,24.2142629339575,24.2938355278199,NA,24.244072464239,24.2420356151253,24.3624531786964,NA,24.1720412292367,23.9744744733785,24.1484317081476,NA,NA,NA,23.9492773314804,24.1156611113635,23.8967902284453,23.9599730758915,23.5742470464167,0.206836879345122,0.0557693142260357,0.0983635248066417,0.206836879345122,0.0983635248066417,-0.268162369892586,0.00914969687774977,0.0230960893663775
"D3Z7P3","sp|D3Z7P3|GLSK_MOUSE Glutaminase kidney isoform, mitochondrial OS=Mus musculus OX=10090 GN=Gls PE=1 SV=1","Gls","Glutaminase kidney isoform, mitochondrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6982035890435,NA,NA,NA,23.9283240614536,NA,NA,23.7732371258002,23.949751871833,23.8879293113224,24.1909359967897,23.8286984708849,NA,NA,NA,NA,23.9708064786331,NA,NA,NA,NA,NA,NA,NA,NA,0.165702833793517,0.127461484362263,0.204405344614253
"E9PV24","sp|E9PV24|FIBA_MOUSE Fibrinogen alpha chain OS=Mus musculus OX=10090 GN=Fga PE=1 SV=1","Fga","Fibrinogen alpha chain;Fibrinopeptide A;Fibrinogen alpha chain",26.6263871343166,26.7328397532385,26.6372031873061,27.0679352128901,26.9208464396905,27.2223077182118,25.6676277820072,26.1082599272614,26.4956503423894,26.3850759896889,25.1292964206951,26.0676230789374,26.5959185786084,26.1855462238796,25.1990125232268,26.1155894477034,26.5091248943578,26.2903367393791,26.8138105518534,26.9648180310651,26.872743703299,26.726776625396,26.8468772538895,26.9745191192087,26.8227598381265,26.7036663529148,26.854219828268,27.1072456048388,26.9316595751002,26.7671821064768,-0.805498078597743,2.73569954330028e-05,0.000118271289558028,-0.805498078597743,0.000118271289558028,0.803101386858529,1.28388180679532e-06,1.01500763237953e-05
"E9PVA8","sp|E9PVA8|GCN1_MOUSE eIF-2-alpha kinase activator GCN1 OS=Mus musculus OX=10090 GN=Gcn1 PE=1 SV=1","Gcn1l1","",NA,NA,NA,NA,NA,25.1834965652303,NA,25.158360171067,25.1154216276868,24.8822506592861,NA,25.7742433070501,24.9923839718508,25.6009637834729,NA,25.6879470580755,25.1983600127063,NA,NA,25.5714263767021,24.7855085530793,NA,25.1211023635855,NA,NA,25.3356128765151,25.0855952728788,NA,25.0584972545956,NA,0.117744758669154,0.706153967400665,0.771292729375932,0.117744758669154,0.771292729375932,-0.141617541006706,0.378544370674599,0.497323641145483
"E9PVX6","sp|E9PVX6|KI67_MOUSE Proliferation marker protein Ki-67 OS=Mus musculus OX=10090 GN=Mki67 PE=1 SV=1","Mki67","",NA,NA,NA,NA,NA,NA,28.5757989536314,NA,29.1471979703022,NA,NA,NA,29.5138223760713,29.6157980246016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E9PZQ0","sp|E9PZQ0|RYR1_MOUSE Ryanodine receptor 1 OS=Mus musculus OX=10090 GN=Ryr1 PE=1 SV=1","Ryr1","Ryanodine receptor 1",31.4798519531499,31.4668977528973,31.4761880070927,31.7643787061134,31.7666042333822,31.747249454793,31.1170668879616,30.9588386088767,30.980725325977,31.0281845932771,31.213515276549,30.9894380942249,31.0187384185455,31.0813868607559,31.1309908354831,30.9479538578249,31.0303350541634,31.0744109677224,31.6462839825428,31.623925026433,31.630229422902,31.2892511708722,31.6384546259446,31.5885106685413,31.6464505000061,31.315846337264,31.6530547606888,31.6347261397885,31.658883606368,31.28323448904,-0.569229619457989,1.19144617654705e-09,1.94289337035173e-08,-0.569229619457989,1.94289337035173e-08,0.503105495752489,2.09474040516572e-10,7.07801757955995e-09
"E9Q414","sp|E9Q414|APOB_MOUSE Apolipoprotein B-100 OS=Mus musculus OX=10090 GN=Apob PE=1 SV=1","Apob","Apolipoprotein B-100;Apolipoprotein B-48",NA,24.4788028232837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.8094711692253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E9Q557","sp|E9Q557|DESP_MOUSE Desmoplakin OS=Mus musculus OX=10090 GN=Dsp PE=1 SV=1","Dsp","Desmoplakin",NA,NA,NA,25.0468780851615,25.137164040901,25.2571192304857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7543063497097,NA,23.7394630393455,NA,24.1768469319188,23.3240501063623,NA,NA,23.5259086597395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E9Q7G0","sp|E9Q7G0|NUMA1_MOUSE Nuclear mitotic apparatus protein 1 OS=Mus musculus OX=10090 GN=Numa1 PE=1 SV=1","Numa1","",24.3137895278947,24.2217893709509,24.0852396759085,24.1733081687365,24.5814846690803,23.891349094845,24.0875020559451,24.8392562400485,24.9663969386126,24.9738138360324,24.6832726578302,24.6327307795589,24.9978475474758,24.9371852267754,24.6071038472422,24.8164643933545,24.8785050796477,25.1186497586492,24.6600102672187,24.3404812920098,24.4921044593277,24.5304546854148,24.5967493956223,24.6271315287732,24.7318476525712,24.1981364453754,24.4509818683261,24.6849981801382,24.5735398492229,24.1044091897271,0.583733945528387,1.87719100897361e-05,8.57419677071731e-05,0.583733945528387,8.57419677071731e-05,-0.295656962287101,0.00364128096771661,0.010467324095257
"E9Q9K5","sp|E9Q9K5|TRDN_MOUSE Triadin OS=Mus musculus OX=10090 GN=Trdn PE=1 SV=1","Trdn","Triadin",27.5963509609992,27.4521375753419,27.4169634246797,27.6814234117926,27.7224452666645,27.7680877807248,27.7291715461065,26.5682705340621,26.6372040725404,26.9958990691632,27.5836755043783,26.7970648991587,26.8913133478211,27.0290799805053,27.3579567716985,27.0965258945347,27.0286492257412,27.2591450494204,27.077812828155,27.4155935754057,27.4971691286251,27.1283308953113,26.9798000606593,27.3106283001006,27.5303377923197,26.9820135503883,27.0824619297788,27.4468742356108,27.3364131527597,27.3768639956273,-0.525071745439572,0.000332730907254352,0.00111651039094917,-0.525071745439572,0.00111651039094917,0.182528629134243,0.0944247351359147,0.160667735289253
"E9QA62","sp|E9QA62|LMOD3_MOUSE Leiomodin-3 OS=Mus musculus OX=10090 GN=Lmod3 PE=1 SV=1","Lmod3","",24.0864188578612,24.2884142816077,25.0384683478965,24.1797776640661,NA,24.6376355858202,24.4301438533292,24.8442725539993,24.7522857736861,24.2883507438428,24.4140818870268,24.6183786484187,24.3681350958221,24.3867600079735,24.5380152006307,24.4102039490618,24.8793605169932,24.2527645695522,24.8451899313589,24.7558450938033,24.4904824072256,24.8039584654539,24.8569039261096,24.7754253308073,24.6530139533323,24.6734378560122,24.6600867228371,24.7880194679503,24.5160474466019,24.3466129771847,0.0690864525776966,0.567399508292562,0.665851092667609,0.0690864525776966,0.665851092667609,0.165189231528384,0.081842074557301,0.144215769073524
"F6ZDS4","sp|F6ZDS4|TPR_MOUSE Nucleoprotein TPR OS=Mus musculus OX=10090 GN=Tpr PE=1 SV=1","Tpr","Nucleoprotein TPR",24.3525252135515,24.2256976902011,24.6384809766302,24.6684858963473,23.610824118956,24.2753724037078,24.3922525840424,24.280900895545,24.4959309117519,24.4582216907948,24.1708266123121,24.2846397930438,24.3807681767914,24.4597796646534,24.3471481041933,24.1970704137101,24.4787883796527,24.3731469040938,24.0492201181271,24.5875805153527,24.4688009973772,24.1846589025124,23.7971997444992,25.3743904614124,23.9236403332548,24.6548834244769,24.0610152424041,25.9789857992107,23.8828033105508,24.4615121835055,0.06472512764973,0.767981407722612,0.823666129328442,0.06472512764973,0.823666129328442,0.0921014085082561,0.607696917737094,0.705925370061305
"G5E829","sp|G5E829|AT2B1_MOUSE Plasma membrane calcium-transporting ATPase 1 OS=Mus musculus OX=10090 GN=Atp2b1 PE=1 SV=1","Atp2b1","Plasma membrane calcium-transporting ATPase 1",24.3223544820279,24.1887502715321,24.2626971931402,24.7400549242626,24.2776542657207,24.5237398494275,24.6149257672832,24.1854859723964,24.9851579768673,24.7552623316849,24.4809662178189,24.5694433532698,24.5285895981525,24.5181335606617,24.5112447031802,24.1974981957861,24.4835337010624,24.4201531824872,24.2358022689232,24.1979054481953,24.3991071294386,24.653726570156,24.2578992922844,24.450173474561,24.3494388820001,24.6746163971976,24.4167583780804,24.494246337663,24.1748926278113,24.9420461406031,0.134991049035701,0.216252346237768,0.305713392894305,0.134991049035701,0.305713392894305,-0.0836484678113933,0.345345855614637,0.464156397706763
"G5E8K5","sp|G5E8K5|ANK3_MOUSE Ankyrin-3 OS=Mus musculus OX=10090 GN=Ank3 PE=1 SV=1","Ank3","Ankyrin-3",24.6584687593818,24.4029680113707,24.2982007335865,23.8457970781571,24.2325999042379,24.5427172029117,24.0765352624893,24.4372220076159,24.8319294898606,24.5304543467186,24.4365314814742,24.8530966948351,23.9002492391386,24.7433754893982,24.6658742530282,24.0484069852063,24.5157998848295,24.388620055872,25.3296561296231,24.4887558670689,24.596100374079,24.5481473110439,24.546497354099,24.8480922724696,25.0564797277381,24.4827513817947,25.0356635819227,24.680319601122,24.3337568242536,NA,0.122215984264606,0.411375414303213,0.512908715754308,0.122215984264606,0.512908715754308,0.270042409147294,0.035567573124436,0.0725668917771862
"O08528","sp|O08528|HXK2_MOUSE Hexokinase-2 OS=Mus musculus OX=10090 GN=Hk2 PE=1 SV=1","Hk2","Hexokinase-2",27.8722898967959,27.7153724529388,27.8731874634491,27.7862967355246,27.9873374998336,27.8021630996601,27.2253954505551,27.2633300548205,27.3471692749268,27.3689168912549,27.0883441397669,27.2714662504546,27.3502967157042,27.2502319073192,27.2899015081802,27.2572470686471,27.4688319349113,27.2555151805682,27.803799276384,27.5262655423272,27.725383391024,27.7092498559081,27.7985358973592,27.5907362192933,27.6300635799141,27.7673174389344,27.77193777487,27.6249905598299,27.6286105952542,27.6621546294124,-0.553053993274602,2.33614739149336e-12,1.44763266692872e-10,-0.553053993274602,1.44763266692872e-10,0.400199865283483,4.07873650611821e-11,2.0849866394756e-09
"O08529","sp|O08529|CAN2_MOUSE Calpain-2 catalytic subunit OS=Mus musculus OX=10090 GN=Capn2 PE=1 SV=4","Capn2","Calpain-2 catalytic subunit",28.6563357068817,28.9614806319791,28.831804420112,28.9703503010562,28.9302649371533,28.8352622566563,29.1657766078673,29.1504954281915,29.0325783775751,29.1324834477474,29.1467868209168,29.0249804470255,29.1179971172981,29.0248113044348,29.1982313252728,29.1485222236416,29.0079553648372,29.01608771969,29.0407691088998,29.1405007234369,29.1801640762473,29.0700191621302,29.1553105698467,29.1510754195224,29.1095851909409,29.0943084183676,29.0550973086881,29.0467723890034,29.0446189697987,29.0399456814296,0.232975806401729,4.33118278894522e-06,2.30940721929409e-05,0.232975806401729,2.30940721929409e-05,-0.00321159718219377,0.925091839072651,0.946719916075412
"O08532","sp|O08532|CA2D1_MOUSE Voltage-dependent calcium channel subunit alpha-2/delta-1 OS=Mus musculus OX=10090 GN=Cacna2d1 PE=1 SV=1","Cacna2d1","Voltage-dependent calcium channel subunit alpha-2/delta-1;Voltage-dependent calcium channel subunit alpha-2-1;Voltage-dependent calcium channel subunit delta-1",28.2108255297644,28.2502751423773,28.2177557308127,28.3055060492543,28.2612762622969,28.1709226090417,27.7458040785356,27.3266048707179,27.3866467611283,27.3965820734155,27.7289914516568,27.2840191960755,27.3801455306476,27.5211489058155,27.7527148767926,27.3117740107196,27.4297189666726,27.4446656382128,28.0857312440197,27.9425860074895,28.1762690270087,27.8782311839901,28.1019664177215,27.981211226375,27.9730064105757,27.9944546001198,28.1918619857418,27.9327872241116,28.1353383350388,27.9346131079227,-0.760358857225409,1.84924387200477e-12,1.22776584216317e-10,-0.760358857225409,1.22776584216317e-10,0.551603367477068,3.07714069961409e-11,1.69330656784478e-09
"O08539","sp|O08539|BIN1_MOUSE Myc box-dependent-interacting protein 1 OS=Mus musculus OX=10090 GN=Bin1 PE=1 SV=1","Bin1","Myc box-dependent-interacting protein 1",30.0467738983108,30.0265023336543,30.1401713467493,30.0750564259531,30.0639160333409,30.0572206052403,30.0864546759512,30.0947198020116,30.0695336086697,29.9776978513511,30.1255649166377,30.157618724289,30.0638006644931,30.0064812707791,30.1589384171233,30.1283313578446,30.0326767324873,30.0105832442881,30.1070406767358,30.2112669764644,30.1555212981806,30.1683845809505,30.1069822557665,30.2416483563795,30.1422975836295,30.1825746148674,30.1577819558643,30.1584863607081,30.1940401380722,30.1588132633369,0.0077599982856853,0.804549635255237,0.84787855552125,0.0077599982856853,0.84787855552125,0.089369732919149,0.00141588572558871,0.00460641200588488
