Accnumber,UniProt ID,Genename,Proteinname,180808_AM_Ech13_rep1,180808_AM_Ech13_rep2,180808_AM_Ech13_rep3,180808_AM_Ech14_rep1,180808_AM_Ech14_rep2,180808_AM_Ech14_rep3,180808_AM_Ech17_rep1,180808_AM_Ech17_rep2,180808_AM_Ech17_rep3,180808_AM_Ech18_rep1,180808_AM_Ech18_rep2,180808_AM_Ech18_rep3,180808_AM_Ech19_rep1,180808_AM_Ech19_rep2,180808_AM_Ech19_rep3,180808_AM_Ech20_rep1,180808_AM_Ech20_rep2,180808_AM_Ech20_rep3,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR
A2AJI0,sp|A2AJI0|MA7D1_MOUSE MAP7 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Map7d1 PE=1 SV=1,Map7d1,MAP7 domain-containing protein 1,27.7812103399129,27.7446788980697,27.7394080940637,27.3932316492901,27.4550998260615,27.4112733255647,27.8128061101023,27.9272238233369,27.8753739710712,27.7749487577803,27.9497493671567,27.961318105304,27.786966351135,27.8417402485658,27.8094147523562,27.8194019216319,27.7494457072535,27.7988612460836,0.25478717465435,0.124268750371261,0.385305598937439,27.7573418052633,4.08786321872056,-0.865767767801482,0.000635099322536218,0.00222431099137109,1,1
G5E829,sp|G5E829|AT2B1_MOUSE Plasma membrane calcium-transporting ATPase 1 OS=Mus musculus OX=10090 GN=Atp2b1 PE=1 SV=1,Atp2b1,Plasma membrane calcium-transporting ATPase 1,28.4511759467503,28.417558291678,28.4259215021421,28.3242105194699,28.3875842628584,28.4167152181853,28.7365457476697,28.8399330016228,28.7219594256844,28.8023147878704,28.765801361158,28.7598714032615,28.7380629917778,28.6875780606192,28.7794777073814,28.5871155413637,28.5968546500551,28.7147805176483,0.323663642828674,0.233859876990095,0.413467408667252,28.6196367187331,7.54727168368087,6.51289688512615,4.12677141266925e-07,5.862329483418e-06,1,1
O08529,sp|O08529|CAN2_MOUSE Calpain-2 catalytic subunit OS=Mus musculus OX=10090 GN=Capn2 PE=1 SV=4,Capn2,Calpain-2 catalytic subunit,24.5001552468332,24.3534010168354,24.2782307590214,24.0830261402223,24.492753383684,,25.1827440122789,24.7024572118862,24.4560741640809,24.4602853362656,24.3660044423611,24.4373369301537,24.5588714509671,24.6774376247106,24.5858434290586,24.7441735815282,24.5824590307832,25.1056564661004,0.313431997361953,0.0607820897606501,0.566081904963255,24.5627594251042,2.60927253785477,-4.0298846011572,0.0179015570418672,0.0382168071680311,1,1
O08663,sp|O08663|MAP2_MOUSE Methionine aminopeptidase 2 OS=Mus musculus OX=10090 GN=Metap2 PE=1 SV=1,Metap2,Methionine aminopeptidase 2,25.5208762020516,25.2733260585717,25.1627535416015,24.4550302962323,25.0323988122975,24.6970437809616,25.3403220265056,25.4107766146849,25.4423943910799,25.4360377900189,25.5188105733733,25.4308936029214,25.5649640174791,25.6127634930306,25.496916746635,25.3404464088567,25.4365275202659,25.3613238127962,0.425776634517934,0.195659867942938,0.65589340109293,25.307422538298,3.87651567624156,-1.34961650811331,0.00103928345941633,0.00339722765228565,1,1
O08715,"sp|O08715|AKAP1_MOUSE A-kinase anchor protein 1, mitochondrial OS=Mus musculus OX=10090 GN=Akap1 PE=1 SV=4",Akap1,"A-kinase anchor protein 1, mitochondrial",26.5616413129908,26.5553760482039,26.7630938784798,26.3692663271767,27.0020165962068,26.1691356273522,26.5179284358793,26.9332835535112,26.6939075264543,27.0819084540771,27.0168539338142,27.1741205611436,27.0216910047211,27.0954818379774,27.273981576043,26.9403417260343,27.0832912673153,26.9181795318251,0.409159152331323,0.172779816051628,0.645538488611019,26.8428610666226,3.62652557094136,-1.90705260498554,0.00183148188264882,0.00557687381227683,1,1
O08848,sp|O08848|RO60_MOUSE 60 kDa SS-A/Ro ribonucleoprotein OS=Mus musculus OX=10090 GN=Trove2 PE=1 SV=1,Trove2,60 kDa SS-A/Ro ribonucleoprotein,23.7852279873089,23.9941118898245,24.1241724341553,,23.8931494158159,,24.5076217518533,23.9542888175266,24.1922143633282,24.1470149303061,24.4604427427769,24.2759836319178,24.2774950436847,24.3020341315667,24.3175245827601,24.1291440339284,24.5009449320712,24.0839219582474,0.313220478221158,0.113074498909966,0.51336645753235,24.184080790442,3.30593576240238,-2.55964409936328,0.00425108732069628,0.0113548398053579,1,1
O08997,sp|O08997|ATOX1_MOUSE Copper transport protein ATOX1 OS=Mus musculus OX=10090 GN=Atox1 PE=1 SV=1,Atox1,Copper transport protein ATOX1,30.0861462805944,30.184781784586,30.2292254229498,29.984298886735,30.0706098007888,30.0586180898726,30.3749288524246,30.4442494386934,30.3779720301036,30.4213427338262,30.4747313451999,30.4266189252238,30.4140621401543,30.4029044529194,30.4590250123576,30.3093272141412,30.3632375029496,30.3230063341352,0.297003787589638,0.208137383466393,0.385870191712883,30.3002825693142,6.99866160519593,5.43560103836224,1.19855302838489e-06,1.27398643576576e-05,1,1
O09061,sp|O09061|PSB1_MOUSE Proteasome subunit beta type-1 OS=Mus musculus OX=10090 GN=Psmb1 PE=1 SV=1,Psmb1,Proteasome subunit beta type-1,26.0697436408473,25.9641308780849,26.3096842868979,26.1947131264802,26.0032040747803,26.0355141242248,26.2668635558613,26.4240773100913,26.3911119363783,26.7434899994236,26.8103486131168,26.7448187533446,26.7173189036781,26.6374879069613,26.8490809806559,26.6919674247714,26.6914859678373,26.8246059952343,0.553223090393629,0.375985107283833,0.730461073503426,26.4649804154817,6.53960446687475,4.47132522904865,3.12912644006432e-06,2.79780716993986e-05,1,1
O35226,sp|O35226|PSMD4_MOUSE 26S proteasome non-ATPase regulatory subunit 4 OS=Mus musculus OX=10090 GN=Psmd4 PE=1 SV=1,Psmd4,26S proteasome non-ATPase regulatory subunit 4,,22.1446023500136,23.2468416996844,,,,,,,26.3855596160716,26.7525045385445,26.6338168459055,27.8231890320619,27.7555594559469,27.7302287211121,27.7584640133123,27.6977012475625,27.6128559734256,4.65426458003353,3.7399124863181,5.56861667374895,26.5037566812401,11.1197096680151,7.91219578823309,1.40226550791306e-07,2.63141181731834e-06,1,1
O35344,sp|O35344|IMA4_MOUSE Importin subunit alpha-4 OS=Mus musculus OX=10090 GN=Kpna3 PE=1 SV=1,Kpna3,Importin subunit alpha-4,22.7501363486613,22.2397033814419,22.3282747623785,22.589815717034,22.7403577489481,22.3869469401858,23.5964491546037,22.9991403252748,22.8255884595377,22.5404233128488,22.6234188464412,22.8077312421843,22.869630941124,22.6058188164284,22.6408320510226,22.8786229272151,22.5941441205148,22.8304258768181,0.31181302305955,0.0478601414661812,0.575765904652918,22.7137478318146,2.47500354290865,-4.33849981453999,0.0230686332408605,0.0475770997640542,1,1
