Protein Annotation,Unnamed: 1,Unnamed: 2,Unnamed: 3,LFQ intensity 180808_AM_Ech13_rep1,LFQ intensity 180808_AM_Ech13_rep2,LFQ intensity 180808_AM_Ech13_rep3,LFQ intensity 180808_AM_Ech14_rep1,LFQ intensity 180808_AM_Ech14_rep2,LFQ intensity 180808_AM_Ech14_rep3,LFQ intensity 180808_AM_Ech17_rep1,LFQ intensity 180808_AM_Ech18_rep1,LFQ intensity 180808_AM_Ech19_rep1,LFQ intensity 180808_AM_Ech20_rep1,LFQ intensity 180808_AM_Ech17_rep2,LFQ intensity 180808_AM_Ech18_rep2,LFQ intensity 180808_AM_Ech19_rep2,LFQ intensity 180808_AM_Ech20_rep2,LFQ intensity 180808_AM_Ech17_rep3,LFQ intensity 180808_AM_Ech18_rep3,LFQ intensity 180808_AM_Ech19_rep3,LFQ intensity 180808_AM_Ech20_rep3,LFQ intensity 180808_AM_Ech21_rep1,LFQ intensity 180808_AM_Ech22_rep1,LFQ intensity 180808_AM_Ech23_rep1,LFQ intensity 180808_AM_Ech24_rep1,LFQ intensity 180808_AM_Ech21_rep2,LFQ intensity 180808_AM_Ech22_rep2,LFQ intensity 180808_AM_Ech23_rep2,LFQ intensity 180808_AM_Ech24_rep2,LFQ intensity 180808_AM_Ech21_rep3,LFQ intensity 180808_AM_Ech22_rep3,LFQ intensity 180808_AM_Ech23_rep3,LFQ intensity 180808_AM_Ech24_rep3,logFC_Patho,P.Value_Patho,adj.P.Val_Patho,logFC,adj.P.Val,logFC_Rescue,P.Value_Rescue,adj.P.Val_Rescue
A2ABU4,sp|A2ABU4|MYOM3_MOUSE Myomesin-3 OS=Mus musculus OX=10090 GN=Myom3 PE=1 SV=1,Myom3,Myomesin-3,25.7726337023777,25.8954375690521,25.4897854093731,25.4869127498104,25.6135462140984,25.7141091873861,26.6469916040012,26.626463148327,26.6148069728803,27.0094535556289,26.656313730021,26.4532823060199,26.7646819651653,27.0653035842856,26.8172881809649,26.667145844627,26.541313641764,27.1387816141359,26.1707316028976,25.9457056426016,26.2569291197304,26.1023271610265,25.9996304668744,26.0970908365527,26.1878620203331,26.0977770016365,26.115007013289,25.8226432424306,25.9820341807876,26.3396031836478,1.08808137363545,3.48955932338011e-13,3.0890908486493395e-11,1.08808137363545,3.0890908486493395e-11,-0.65704038966777,4.21960556903972e-10,1.1609943322815e-08
A2AMM0,sp|A2AMM0|CAVN4_MOUSE Caveolae-associated protein 4 OS=Mus musculus OX=10090 GN=Cavin4 PE=1 SV=1,Murc,Muscle-related coiled-coil protein,27.774698382574,27.741724384585,27.7356115739799,27.3899287000421,27.45413591879,27.4066161256516,27.8063069861514,27.7764679794519,27.787177451011,27.8273698062426,27.9279660917949,27.9474741759561,27.8378994573795,27.7432999114403,27.8730555442928,27.9545859782811,27.8030910862865,27.795307710855,27.7437526874995,27.8375844232253,27.8719364075998,27.7995604684278,27.756135751272,27.9384442968189,27.8309762738401,27.8798172757892,27.8391374317229,27.9384282676266,27.8403903901486,27.8268223207575,0.256214333991501,2.70186043953483e-05,0.0001170806190465,0.256214333991501,0.0001170806190465,0.0019153179654196,0.964066782439534,0.974752172406654
E9PV24,sp|E9PV24|FIBA_MOUSE Fibrinogen alpha chain OS=Mus musculus OX=10090 GN=Fga PE=1 SV=1,Fga,Fibrinogen alpha chain;Fibrinopeptide A;Fibrinogen alpha chain,26.6263871343166,26.7328397532385,26.6372031873061,27.0679352128901,26.9208464396905,27.2223077182118,25.6676277820072,26.1082599272614,26.4956503423894,26.3850759896889,25.1292964206951,26.0676230789374,26.5959185786084,26.1855462238796,25.1990125232268,26.1155894477034,26.5091248943578,26.2903367393791,26.8138105518534,26.9648180310651,26.872743703299,26.726776625396,26.8468772538895,26.9745191192087,26.8227598381265,26.7036663529148,26.854219828268,27.1072456048388,26.9316595751002,26.7671821064768,-0.805498078597743,2.73569954330028e-05,0.000118271289558,-0.805498078597743,0.000118271289558,0.803101386858529,1.28388180679532e-06,1.01500763237953e-05
E9PZQ0,sp|E9PZQ0|RYR1_MOUSE Ryanodine receptor 1 OS=Mus musculus OX=10090 GN=Ryr1 PE=1 SV=1,Ryr1,Ryanodine receptor 1,31.4798519531499,31.4668977528973,31.4761880070927,31.7643787061134,31.7666042333822,31.747249454793,31.1170668879616,30.9588386088767,30.980725325977,31.0281845932771,31.213515276549,30.9894380942249,31.0187384185455,31.0813868607559,31.1309908354831,30.9479538578249,31.0303350541634,31.0744109677224,31.6462839825428,31.623925026433,31.630229422902,31.2892511708722,31.6384546259446,31.5885106685413,31.6464505000061,31.315846337264,31.6530547606888,31.6347261397885,31.658883606368,31.28323448904,-0.569229619457989,1.1914461765470501e-09,1.94289337035173e-08,-0.569229619457989,1.94289337035173e-08,0.503105495752489,2.09474040516572e-10,7.0780175795599506e-09
E9Q9K5,sp|E9Q9K5|TRDN_MOUSE Triadin OS=Mus musculus OX=10090 GN=Trdn PE=1 SV=1,Trdn,Triadin,27.5963509609992,27.4521375753419,27.4169634246797,27.6814234117926,27.7224452666645,27.7680877807248,27.7291715461065,26.5682705340621,26.6372040725404,26.9958990691632,27.5836755043783,26.7970648991587,26.8913133478211,27.0290799805053,27.3579567716985,27.0965258945347,27.0286492257412,27.2591450494204,27.077812828155,27.4155935754057,27.4971691286251,27.1283308953113,26.9798000606593,27.3106283001006,27.5303377923197,26.9820135503883,27.0824619297788,27.4468742356108,27.3364131527597,27.3768639956273,-0.525071745439572,0.0003327309072543,0.0011165103909491,-0.525071745439572,0.0011165103909491,0.182528629134243,0.0944247351359147,0.160667735289253
O08528,sp|O08528|HXK2_MOUSE Hexokinase-2 OS=Mus musculus OX=10090 GN=Hk2 PE=1 SV=1,Hk2,Hexokinase-2,27.8722898967959,27.7153724529388,27.8731874634491,27.7862967355246,27.9873374998336,27.8021630996601,27.2253954505551,27.2633300548205,27.3471692749268,27.3689168912549,27.0883441397669,27.2714662504546,27.3502967157042,27.2502319073192,27.2899015081802,27.2572470686471,27.4688319349113,27.2555151805682,27.803799276384,27.5262655423272,27.725383391024,27.7092498559081,27.7985358973592,27.5907362192933,27.6300635799141,27.7673174389344,27.77193777487,27.6249905598299,27.6286105952542,27.6621546294124,-0.553053993274602,2.33614739149336e-12,1.44763266692872e-10,-0.553053993274602,1.44763266692872e-10,0.400199865283483,4.07873650611821e-11,2.0849866394756e-09
O08547,sp|O08547|SC22B_MOUSE Vesicle-trafficking protein SEC22b OS=Mus musculus OX=10090 GN=Sec22b PE=1 SV=3,Sec22b,Vesicle-trafficking protein SEC22b,25.8106367707545,25.6354903529154,25.7526257731208,25.8356417042302,25.820206270917,25.931548621387,25.8625311387642,26.0145089018515,26.0617890519422,26.2576384404122,26.189202227636,26.2980098448004,26.2053498377448,25.9478936867928,26.1352194981105,26.2889224741886,26.1113018973491,26.1085756463809,25.8954375774108,25.9411595803925,26.0128338193668,26.3129086372058,25.9527377661741,26.1462414821997,26.0901464483471,26.236603240805,25.9377131758533,25.8431650837784,25.8056183693481,25.9828613774028,0.325720304943598,5.5206682154638e-05,0.0002192932096698,0.325720304943598,0.0002192932096698,-0.110293007307387,0.0604760402181857,0.111661063038027
O08553,sp|O08553|DPYL2_MOUSE Dihydropyrimidinase-related protein 2 OS=Mus musculus OX=10090 GN=Dpysl2 PE=1 SV=2,Dpysl2,Dihydropyrimidinase-related protein 2,28.4446639894113,28.4146037781933,28.4221249820583,28.320907570222,28.386620355587,28.4120580182723,28.7300466237189,28.8038340095419,28.7382740916537,28.5950834259744,28.8406752700808,28.7635261699573,28.6837372694328,28.590708854242,28.719640998906,28.7531392762386,28.7731540413117,28.7112269824197,28.6660318596409,28.4406866646948,28.4850397315092,28.5170712016357,28.6982050438064,28.5509158974024,28.4272145071353,28.5682736333054,28.6321794947266,28.4984989647348,28.5518021863583,28.5009367489735,0.325090802165803,9.1981178028394e-09,1.14760409365627e-07,0.325090802165803,1.14760409365627e-07,-0.180515923296216,8.57876886913052e-06,5.14726132147831e-05
O08600,"sp|O08600|NUCG_MOUSE Endonuclease G, mitochondrial OS=Mus musculus OX=10090 GN=Endog PE=1 SV=1",Endog,"Endonuclease G, mitochondrial",25.5395654674563,25.6928939662354,25.0865718043881,25.3479803014287,25.1991759906057,25.8356419632096,24.4634528528494,24.4725442728498,24.4007213278038,24.4240904848994,25.3396854557888,24.4025709773631,24.3910745484714,24.206183461486,24.8680631036415,24.1361162474656,23.6886495579319,24.3588929204136,24.8595510969193,24.8757972232217,25.6610417614001,25.1744386149342,24.8637281881067,25.34502366604,25.0512297844202,25.2534614539504,24.7544566734345,25.10602305828,24.9662429468675,25.5560590912132,-1.02096781464028,6.51940792216584e-07,4.53399808230058e-06,-1.02096781464028,4.53399808230058e-06,0.692917362318614,1.25285345192155e-05,7.14423568908447e-05
O08749,"sp|O08749|DLDH_MOUSE Dihydrolipoyl dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Dld PE=1 SV=2",Dld,"Dihydrolipoyl dehydrogenase, mitochondrial",29.8655403103776,29.8638080010207,29.8927284610991,29.9512006616666,30.0057569010327,29.9296260921657,29.6040414388421,29.4764585173848,29.4664064928819,29.525904234994,29.7151306852244,29.3418958709,29.4226875405171,29.4279268457858,29.7227391047237,29.4420751105073,29.3913320368133,29.5386677036423,29.7035083587492,29.8306463599807,29.8191720113635,29.8219462135155,29.7988061587494,29.6957350395854,29.8971186306313,29.8073071702631,29.8255208411484,29.7481378365695,29.8495710610976,29.7690289266644,-0.411837939375662,1.2327856513890202e-09,1.99282480515842e-08,-0.411837939375662,1.99282480515842e-08,0.290936085508438,2.43422291227734e-08,3.25577314517095e-07
