Protein Annotation,Unnamed: 1,Unnamed: 2,Unnamed: 3,180808_AM_Ech13_rep1,180808_AM_Ech13_rep2,180808_AM_Ech13_rep3,180808_AM_Ech14_rep1,180808_AM_Ech14_rep2,180808_AM_Ech14_rep3,180808_AM_Ech17_rep1,180808_AM_Ech17_rep2,180808_AM_Ech17_rep3,180808_AM_Ech18_rep1,180808_AM_Ech18_rep2,180808_AM_Ech18_rep3,180808_AM_Ech19_rep1,180808_AM_Ech19_rep2,180808_AM_Ech19_rep3,180808_AM_Ech20_rep1,180808_AM_Ech20_rep2,180808_AM_Ech20_rep3,180808_AM_Ech21_rep1,180808_AM_Ech21_rep2,180808_AM_Ech21_rep3,180808_AM_Ech22_rep1,180808_AM_Ech22_rep2,180808_AM_Ech22_rep3,180808_AM_Ech23_rep1,180808_AM_Ech23_rep2,180808_AM_Ech23_rep3,180808_AM_Ech24_rep1,180808_AM_Ech24_rep2,180808_AM_Ech24_rep3,logFC,adj.P.Val,logFC_Patho,P.Value_Patho,adj.P.Val_Patho,logFC_Rescue,P.Value_Rescue,adj.P.Val_Rescue
A2AAJ9,sp|A2AAJ9|OBSCN_MOUSE Obscurin OS=Mus musculus OX=10090 GN=Obscn PE=1 SV=2,Obscn,Obscurin,30.173175854428006,29.99204459186037,30.013023048604346,30.22171211890513,30.39812304292013,30.168568523914644,30.167562687643034,30.261262989572863,30.169076360244603,29.754859178861505,29.491467239427273,29.66795111230918,29.662214167642194,29.73568202097028,29.817045627878542,29.970800188171577,29.841808416485655,29.86416706684967,29.82662346296265,29.8243104361091,29.849548839512718,30.025683082464155,29.937897754703428,29.877961794137153,29.844612266641537,29.706915601151362,29.77939946183093,30.02192440446125,29.87437765387405,29.934290407142015,-0.2941164421007372,0.015373764120860814,-0.2941164421007372,0.005624365913211574,0.015373764120860814,0.008304009077829022,0.9101824382947835,1.0
A2ABU4,sp|A2ABU4|MYOM3_MOUSE Myomesin-3 OS=Mus musculus OX=10090 GN=Myom3 PE=1 SV=1,Myom3,Myomesin-3,25.74102496244753,25.830207915614594,25.440764916993025,25.43480200110213,25.57315853629187,25.647025215713448,26.720652942634626,26.719156082571537,26.877183428211776,26.748245923111064,26.535029964702606,26.78138269167169,26.708798828432798,26.896338287623927,26.676367927380188,27.11704130621513,27.13950182359661,27.16963946467249,26.13739111284344,25.912714063203598,26.06449884461178,25.921705672803988,25.98822246749858,25.779878770674625,26.227846807011705,26.122942433601764,25.933098776203266,25.979335692612022,25.99729874385116,26.270336847824023,1.2296142978749351,2.768306894312938e-07,1.2296142978749351,4.5668333045434205e-09,2.768306894312938e-07,-0.812839036507043,1.1720247212757663e-10,6.528494460944201e-09
A2AJI0,sp|A2AJI0|MA7D1_MOUSE MAP7 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Map7d1 PE=1 SV=1,Map7d1,MAP7 domain-containing protein 1,22.55109580051095,22.601502755063382,22.20669198669334,22.43935987161076,22.747015679909072,22.486026914199222,22.939480263516547,22.664549345330244,23.04455332735158,22.813751033071068,23.04688885623076,22.671314330263783,23.226123685574407,22.884024075548723,22.93800775114223,22.714863962160194,22.81036089510992,22.998314341022734,22.589994034101338,22.60143483964141,22.48774825439302,22.67002925884341,22.917184137430255,22.43837000368728,22.102546877707912,22.214836718122548,22.241985771518614,22.085446407302012,22.6374981086824,,0.3907371541957261,0.004925530683890486,0.3907371541957261,0.0014793321170927757,0.004925530683890486,-0.44264892115440446,0.00019858522533173516,0.0007901238405573478
A2AMM0,sp|A2AMM0|CAVN4_MOUSE Caveolae-associated protein 4 OS=Mus musculus OX=10090 GN=Cavin4 PE=1 SV=1,Murc,Muscle-related coiled-coil protein,27.74308964264377,27.676494731147443,27.686591081599822,27.337817951333882,27.4137482409835,27.339532153978947,27.879968324784794,27.990808444345465,27.932950791539625,27.89825075423593,28.02922183463873,28.068822825325796,27.88116930656349,27.969555779838103,27.938145371902753,27.93495755682883,27.81749815075139,27.826165561391587,27.710412197445358,27.669219347601203,27.788629263045685,27.813584453427673,27.82957592776476,27.895663795870615,27.842854094881037,27.766056687108716,27.791454985564283,27.676569000013345,27.779339018003796,27.757555984933692,0.3977472582309822,0.008417577071985961,0.3977472582309822,0.002756848386021603,0.008417577071985961,-0.15388332887386014,2.8668769348166724e-05,0.00014883207462612497
D3Z4I3,sp|D3Z4I3|RBM24_MOUSE RNA-binding protein 24 OS=Mus musculus OX=10090 GN=Rbm24 PE=3 SV=1,Rbm24,RNA-binding protein 24;RNA-binding protein 38,23.98123816673251,24.062330985682614,24.055415684317552,23.65277163590832,24.120732838011378,24.033194501967188,24.38076690281232,23.822845730324495,,24.67641598613569,24.555708384759807,24.358309311283683,,24.34591925641608,24.37708990074149,24.075469105742567,24.36803376713094,24.39331102923293,,,24.065152942686293,24.148041259439047,,23.85402575668927,23.945392160659807,,23.91103767130713,24.025440239733147,23.84879907369502,23.50498071059291,0.3511063020214067,0.011819435184864871,0.3511063020214067,0.004106121102553735,0.011819435184864871,-0.4225282106076733,0.0007518321033145663,0.00251138730134736
E9PV24,sp|E9PV24|FIBA_MOUSE Fibrinogen alpha chain OS=Mus musculus OX=10090 GN=Fga PE=1 SV=1,Fga,Fibrinogen alpha chain;Fibrinopeptide A;Fibrinogen alpha chain,26.594778394386413,26.66761009980103,26.58818269492607,27.015824464181883,26.880458761883983,27.155223746539065,25.74128912064065,25.19213877324563,25.25890777047367,26.230042702045438,26.149370737620075,26.229826294748083,26.589642197941945,26.727574901066998,26.64417917997399,26.49266374027516,26.259744463190614,26.321194589915642,26.780470061799196,26.759960850218683,26.803711659590864,26.940818061267475,26.865650750154533,27.064481133082833,26.843661390580284,26.75784025139512,26.88272417051586,26.603785156981566,26.603188095129447,26.697915770652997,-0.6639651543582517,0.005301244367953307,-0.6639651543582517,0.0016239366566211133,0.005301244367953307,0.6473027400192564,0.0003024319589180197,0.001133295031509161
E9PZQ0,sp|E9PZQ0|RYR1_MOUSE Ryanodine receptor 1 OS=Mus musculus OX=10090 GN=Ryr1 PE=1 SV=1,Ryr1,Ryanodine receptor 1,31.44824321321968,31.40166809945984,31.427167514712682,31.71226795740517,31.726216555575697,31.680165483120344,31.190728226595038,31.276357629099508,31.190886082729982,31.08062138366073,31.07118575290755,31.062190704869533,31.074717181529532,31.150394741004074,31.165389339779654,31.135772343863337,31.155585100067,31.10526881825898,31.61294349248868,31.551538222273805,31.602546592011652,31.599925056635378,31.47964229948722,31.591961668032514,31.601147110183284,31.58153091327468,31.609948201783713,31.166259702457687,31.215368079478587,31.21396815321623,-0.4276966952184935,0.0026289366240903203,-0.4276966952184935,0.0007015599918727201,0.0026289366240903203,0.3473068489132132,1.9817916408480604e-06,1.570950989149174e-05
E9Q7G0,sp|E9Q7G0|NUMA1_MOUSE Nuclear mitotic apparatus protein 1 OS=Mus musculus OX=10090 GN=Numa1 PE=1 SV=1,Numa1,,24.28218078796448,24.15655971751342,24.036219183528445,24.121197420028277,24.54109699127379,23.824265123172317,24.16116339457846,24.74611501038075,24.666999094489032,24.96103901483254,24.71447843824159,24.930701240399223,25.060388794165114,25.129503869934414,25.01355936526396,25.081401586618696,25.0113834660865,25.149507609185715,24.62666977716454,24.509832991951445,24.400473699648952,24.316481322212173,24.51826315971907,24.642233708382257,24.46302214660901,24.666928065839794,24.52460444463861,24.407463217000316,24.097658187589985,24.035142853903274,0.7252668697678786,0.0005625814202296267,0.7252668697678786,0.0001116427951838512,0.0005625814202296267,-0.45145560912638416,0.00016031360362733118,0.0006634665403131116
E9Q9K5,sp|E9Q9K5|TRDN_MOUSE Triadin OS=Mus musculus OX=10090 GN=Trdn PE=1 SV=1,Trdn,Triadin,27.564742221068958,27.386907921904363,27.367942932299663,27.629312663084328,27.68205758885797,27.701003809052153,27.80283288473989,27.646517856928867,27.417852018945357,26.690053308846164,26.878812557841336,27.210762741579344,26.731195928092973,27.02296967027969,27.163703511357458,27.10348681974942,27.10327821981639,27.29000289995696,27.044472338100853,26.892883656988452,27.031953761101637,27.39159360560806,27.20175993104648,27.404109763854795,27.468086815906368,27.46541820558834,27.287477748175323,27.005339426896786,26.88153529260291,27.307597659803463,-0.38353882120009075,0.011423920350103676,-0.38353882120009075,0.003942292071123207,0.011423920350103676,0.026729982294966703,0.819536043093381,0.9602409237154396
O08528,sp|O08528|HXK2_MOUSE Hexokinase-2 OS=Mus musculus OX=10090 GN=Hk2 PE=1 SV=1,Hk2,Hexokinase-2,27.840681156865717,27.650142799501268,27.824166971069072,27.73418598681636,27.946949822027054,27.735079127987436,27.2990567891885,27.15118649231744,27.34979675542711,27.385112829604587,27.3532139091373,27.37148391569182,27.441161130479298,27.481953038162754,27.60388622052755,27.476504641841114,27.324430146630245,27.286373031104798,27.770458786329797,27.71161949368843,27.721429606192807,27.502265572529566,27.481867850239215,27.58222608807393,27.696301078305286,27.56514399318272,27.57967519066991,27.58625838749365,27.66683918114902,27.592888293588594,-0.41152106903511054,7.646304753506223e-05,-0.41152106903511054,9.571793432336758e-06,7.646304753506223e-05,0.2444012184442066,8.193256326489806e-06,5.227957055385601e-05
