Protein Annotation,Unnamed: 1,Unnamed: 2,Unnamed: 3,180808_AM_Ech26_rep1,180808_AM_Ech26_rep2,180808_AM_Ech26_rep3,180808_AM_Ech27_rep1,180808_AM_Ech27_rep2,180808_AM_Ech27_rep3,180808_AM_Ech28_rep1,180808_AM_Ech28_rep2,180808_AM_Ech28_rep3,180808_AM_Ech29_rep1,180808_AM_Ech29_rep2,180808_AM_Ech29_rep3,180808_AM_Ech30_rep1,180808_AM_Ech30_rep2,180808_AM_Ech30_rep3,180808_AM_Ech31_rep1,180808_AM_Ech31_rep2,180808_AM_Ech31_rep3,180808_AM_Ech32_rep1,180808_AM_Ech32_rep2,180808_AM_Ech32_rep3,180808_AM_Ech33_rep1,180808_AM_Ech33_rep2,180808_AM_Ech33_rep3,180808_AM_Ech34_rep1,180808_AM_Ech34_rep2,180808_AM_Ech34_rep3,180808_AM_Ech35_rep1,180808_AM_Ech35_rep2,180808_AM_Ech35_rep3,180808_AM_Ech36_rep1,180808_AM_Ech36_rep2,180808_AM_Ech36_rep3,180808_AM_Ech25_rep1,180808_AM_Ech25_rep2,180808_AM_Ech25_rep3,logFC,adj.P.Val,logFC_Patho,P.Value_Patho,adj.P.Val_Patho,logFC_Rescue,P.Value_Rescue,adj.P.Val_Rescue
A2AUC9,sp|A2AUC9|KLH41_MOUSE Kelch-like protein 41 OS=Mus musculus OX=10090 GN=Klhl41 PE=1 SV=1,Klhl41,Kelch-like protein 41,30.710053754819143,30.77704431624286,30.804649752297657,30.69502759881826,30.79033115251157,30.76469217828969,30.904020639111444,30.94285892281433,30.903939115765624,30.700489589644143,30.826397830429315,30.83385878631204,30.974839186213963,31.000589610912996,30.993713097946763,30.97836795066285,31.003366337818584,31.09099006454909,31.060957582984955,31.03651411228549,31.03581831869682,31.264862715002728,31.29942413129519,31.21348549910533,30.935425590483227,30.95259385341462,30.91058006125132,30.768269690627445,30.78249586963541,30.836288090732275,31.146789208663293,31.120667702148936,31.17281571793444,31.16801372512467,31.185018197546423,31.15953315452978,0.2749637475348976,3.000540966372574e-06,0.2749637475348976,9.06674315381362e-07,3.000540966372574e-06,-0.0678698121152479,0.2523347843886322,0.3735136800217233
G5E829,sp|G5E829|AT2B1_MOUSE Plasma membrane calcium-transporting ATPase 1 OS=Mus musculus OX=10090 GN=Atp2b1 PE=1 SV=1,Atp2b1,Plasma membrane calcium-transporting ATPase 1,,24.841581297758182,24.484523996262958,,24.56835529717255,,24.406149352294943,,,24.534955375394865,,24.065865856204542,24.83007429903083,24.48596872192141,24.63149239016292,25.14241835542962,24.86685447863783,25.21290167034081,25.187479737085415,25.338941199593563,24.23764205616041,24.552033111987654,24.86151205171308,25.06416453309368,24.17762484575173,24.652758942406933,24.456862332468614,24.743700847304275,24.485890497922306,24.440921204250355,24.34022701464073,24.317086967148104,,24.10988152274225,,,0.3840516879150932,0.0330174381137697,0.3840516879150932,0.017804060952834,0.0330174381137697,-0.4537397532480689,0.0012502954871276,0.003435444939401
O09061,sp|O09061|PSB1_MOUSE Proteasome subunit beta type-1 OS=Mus musculus OX=10090 GN=Psmb1 PE=1 SV=1,Psmb1,Proteasome subunit beta type-1,25.718258844344764,26.017886356501837,25.99706668156812,25.949150739175376,25.88401203444702,26.180618088989192,26.022020959653062,26.22595585838725,26.011941537364816,26.213293457676755,26.254978848552746,26.061243457380677,26.18729328289094,26.447877604582025,26.483086276091974,26.27323560525179,26.273852259400368,26.480490744871908,26.32754356700291,26.351362865952773,26.280554091107707,26.51969753226124,26.470906149541367,25.98414864696617,26.390510434541905,26.21154872362604,26.394645712787863,26.246152185535127,26.445947193168568,26.46603112297488,26.17531263084649,26.38480217807216,26.29759725100477,25.88083040177124,25.9241239556102,25.873039737622307,0.2953018134899672,0.0003122504205999,0.2953018134899672,0.0001258037309484,0.0003122504205999,-0.1157922581966346,0.1495745230431564,0.240062040362407
O35215,sp|O35215|DOPD_MOUSE D-dopachrome decarboxylase OS=Mus musculus OX=10090 GN=Ddt PE=1 SV=3,Ddt,D-dopachrome decarboxylase,25.96213646130812,26.045497853123965,25.90845541958033,25.924265468887377,25.89553034629608,26.003382891324524,26.02177181103991,25.83260161783867,25.973677893072637,26.02009907136198,26.082430155864387,26.184790253663653,26.181585546255093,26.28387504503436,25.84520014451032,26.302289406495976,26.312226479170423,26.34240472340778,26.350878323686697,26.254436181715008,26.259669153795425,26.6640083559318,26.626782007505486,26.59301781949059,26.056737731409346,26.11177062504928,26.047567010124855,26.3264402362616,26.03899148411061,26.199689171647368,26.22114890324275,26.11312253048434,25.980418373159385,26.062477553210464,26.05033335476945,26.01986790679847,0.3468111619697787,0.0001417075308754,0.3468111619697787,5.385990182967814e-05,0.0001417075308754,-0.2323173588942495,0.0031642576704916,0.0078974597692687
O35593,sp|O35593|PSDE_MOUSE 26S proteasome non-ATPase regulatory subunit 14 OS=Mus musculus OX=10090 GN=Psmd14 PE=1 SV=2,Psmd14,26S proteasome non-ATPase regulatory subunit 14,25.03962563808833,24.8508591113462,24.74269566350711,24.652862345299752,24.83120006185709,,24.36484000189216,24.68255531097467,24.72079713031725,,24.6225298419352,25.15393238036993,25.211106553273368,25.32148975800021,25.225483926275743,25.089785985625426,24.33398353517079,25.34646091156844,25.230470902274373,25.053116662568733,24.845402970472914,25.179012318151216,25.506742951566093,25.282410957490665,24.47458342747163,24.95760058655599,24.83891338362452,24.68526264684508,24.851887657846014,24.649035361019457,25.174708858777837,25.08561499733192,25.342397284232423,24.921302055825148,24.977342305696325,24.859820486692787,0.3692658708110627,0.0073093330281735,0.3692658708110627,0.0035590797994723,0.0073093330281735,-0.2339165317099052,0.0458144103871994,0.0866615741745235
O55131,sp|O55131|SEPT7_MOUSE Septin-7 OS=Mus musculus OX=10090 GN=Sept7 PE=1 SV=1,Sept7,Septin-7,25.892996305390746,25.476381647202523,25.30068431606134,25.627183851511628,24.195549679983888,25.75931223309128,25.26058682516902,25.192308237873167,25.296127538260627,25.283809519342437,25.66712096771996,25.46125470400588,26.17655468674069,26.07270050533286,26.17297914608796,26.17065821217572,26.187149544499924,26.140536155848032,26.18487767374671,26.061506394592843,26.166069320848024,26.258099770934457,26.160342762405712,26.20950348215848,26.093596196004324,26.067252971837984,25.890743628059816,26.065941292723128,26.11988761002062,26.18730222516042,26.17805386920838,26.084136422727763,26.11954308661035,26.119899535585663,25.87556998003971,26.20006754714268,0.7956384858132495,6.745016197642871e-06,0.7956384858132495,2.162008530797047e-06,6.745016197642871e-06,-0.0799152741875524,0.0268933093740597,0.0546070925934298
O55234,sp|O55234|PSB5_MOUSE Proteasome subunit beta type-5 OS=Mus musculus OX=10090 GN=Psmb5 PE=1 SV=3,Psmb5,Proteasome subunit beta type-5,27.144463362515637,26.47428529233396,26.353091778552056,26.70774357843512,26.571906460883756,26.605317096188287,26.62653146688188,26.487087134316656,26.44180892155667,26.58278004248429,26.61930343328431,26.41934983911468,26.972960204800568,26.992536471628743,26.967174973561587,27.04049788401555,26.85229754454652,26.969325798515424,26.73649332669753,26.85398414473041,26.719822238004955,26.97040088068972,26.78254765960212,27.00281065485193,26.684210333981028,26.62831890229038,26.471686183416747,26.829355626984796,26.713897713086517,26.667216923428647,26.75497894886651,26.77346581595854,26.788562914952745,26.61206491312673,26.7955979585814,26.6513870286029,0.3189319479248205,0.0002339949668052,0.3189319479248205,9.258231574766284e-05,0.0002339949668052,-0.2075090431973443,8.518434825745514e-05,0.0003049328163718
O70435,sp|O70435|PSA3_MOUSE Proteasome subunit alpha type-3 OS=Mus musculus OX=10090 GN=Psma3 PE=1 SV=3,Psma3,Proteasome subunit alpha type-3,25.919615836758062,25.32818719148611,25.563806155308747,25.819541414759293,24.98482851911662,25.001993392596493,25.075893483719,25.175785900324165,25.33640735505408,24.89106960734742,24.80082537188682,24.676698404102225,26.15464673196808,26.088024261987396,25.71847288832944,25.52669183986703,25.601412858066123,25.387422899403305,25.310132585858387,25.66917301661995,25.725568597550826,25.23758734180698,25.393592889257167,25.06476071271326,26.027182542303034,25.540450150975783,25.440987946010228,25.283966574587428,25.77822666213953,26.00633575210879,25.255382615608383,25.54478487725922,25.42765953046512,25.599246040992984,25.557235639149948,25.59751193281136,0.3585694992474089,0.0424901881708355,0.3585694992474089,0.023479553062682,0.0424901881708355,0.0151236367486546,0.8988672836777252,1.0
O88456,sp|O88456|CPNS1_MOUSE Calpain small subunit 1 OS=Mus musculus OX=10090 GN=Capns1 PE=1 SV=1,Capns1,Calpain small subunit 1,26.77689349846795,26.78428700572838,26.72721745417801,26.67942858860771,26.94004606936135,26.84533941154653,26.708925354824316,26.797883957770832,26.73743181219856,26.85581827023646,26.84203687222807,26.738765078127223,27.198276774854047,27.132915317483167,26.97423425829125,27.00723159481329,26.95990124605577,27.018737992640503,27.04518664721709,27.03748781818813,27.17789363619432,27.155066311035316,27.124770718075062,27.216227255588358,26.856649054861084,26.7475958999068,26.751836996830587,26.841326241256223,26.696036171731496,26.807033608331057,27.14949202002172,27.29580993386167,27.014914005236463,26.850590125438096,26.87899060716966,26.722477784423635,0.3011546830967404,4.0410202532605245e-08,0.3011546830967404,9.242400245353788e-09,4.0410202532605245e-08,-0.2029314267806512,0.0022251681441343,0.00575342036692
O88487,sp|O88487|DC1I2_MOUSE Cytoplasmic dynein 1 intermediate chain 2 OS=Mus musculus OX=10090 GN=Dync1i2 PE=1 SV=1,Dync1i2,Cytoplasmic dynein 1 intermediate chain 2,26.645439236175896,26.416097447452167,26.2150586477839,26.47197521298245,26.36953680647061,26.43970401602137,25.84247253983245,26.50292606318287,26.416879190221355,26.483499824413936,26.393133032801693,26.48985717517957,26.642464368363136,26.63864052753615,26.705763788229536,26.70883574712201,26.568310692221043,26.741193747394156,26.58515288337844,26.626404959101965,26.34607971905236,26.722641381538228,26.69333767589932,26.835657004573317,26.743621488980203,26.690513663897725,26.03831225596529,26.32975627915249,26.361048770406207,26.515656359933992,26.74675494499628,26.208387530972395,26.46190260596842,26.286980746421158,26.344075347162583,26.491368120460283,0.260658608490953,0.0018560846931791,0.260658608490953,0.0008263037031403,0.0018560846931791,-0.2163420316743902,0.0065145097748337,0.0151639560432335
