Protein Annotation,Unnamed: 1,Unnamed: 2,Unnamed: 3,180808_AM_Ech26_rep1,180808_AM_Ech26_rep2,180808_AM_Ech26_rep3,180808_AM_Ech27_rep1,180808_AM_Ech27_rep2,180808_AM_Ech27_rep3,180808_AM_Ech28_rep1,180808_AM_Ech28_rep2,180808_AM_Ech28_rep3,180808_AM_Ech29_rep1,180808_AM_Ech29_rep2,180808_AM_Ech29_rep3,180808_AM_Ech30_rep1,180808_AM_Ech30_rep2,180808_AM_Ech30_rep3,180808_AM_Ech31_rep1,180808_AM_Ech31_rep2,180808_AM_Ech31_rep3,180808_AM_Ech32_rep1,180808_AM_Ech32_rep2,180808_AM_Ech32_rep3,180808_AM_Ech33_rep1,180808_AM_Ech33_rep2,180808_AM_Ech33_rep3,180808_AM_Ech34_rep1,180808_AM_Ech34_rep2,180808_AM_Ech34_rep3,180808_AM_Ech35_rep1,180808_AM_Ech35_rep2,180808_AM_Ech35_rep3,180808_AM_Ech36_rep1,180808_AM_Ech36_rep2,180808_AM_Ech36_rep3,180808_AM_Ech25_rep1,180808_AM_Ech25_rep2,180808_AM_Ech25_rep3,logFC,adj.P.Val,logFC_Patho,P.Value_Patho,adj.P.Val_Patho,logFC_Rescue,P.Value_Rescue,adj.P.Val_Rescue
O08795,sp|O08795|GLU2B_MOUSE Glucosidase 2 subunit beta OS=Mus musculus OX=10090 GN=Prkcsh PE=1 SV=1,Prkcsh,Glucosidase 2 subunit beta,23.29364939791466,23.83616667281684,22.259057515404745,22.906392724898254,24.2930262242272,24.55448386317324,24.388286301338727,,,23.00526072126805,22.88946370327293,22.867637692532615,23.2028569427836,24.26724514527295,24.46376173562996,24.687825253829462,22.65221990829732,24.33895249827113,24.75638349553188,24.687891786774472,24.663450063436592,24.477962942049945,24.747171243842928,24.76922354647184,23.88575043145904,23.529098994665794,23.85966930664625,23.8992191849846,24.09159583462315,23.4255283848781,24.038149303676416,24.03955497312677,23.603246455205305,23.82793754186408,23.16432877862364,24.28086511606432,0.880236231831276,0.0234522296712112,0.880236231831276,0.0122024678589774,0.0234522296712112,-0.5058333546978844,0.0285318129542963,0.0576086155942365
O08997,sp|O08997|ATOX1_MOUSE Copper transport protein ATOX1 OS=Mus musculus OX=10090 GN=Atox1 PE=1 SV=1,Atox1,Copper transport protein ATOX1,25.716882188199488,26.12685776595484,26.093062665595586,25.93112769068285,25.518758946643867,24.776417898469447,24.969076736277916,25.19098886627941,25.170798903736127,,26.48979657971948,26.359387370241144,26.589111373537843,26.56483403029257,26.30041823666481,26.58916216088252,26.516214952215293,26.711309467448256,26.43006109354076,26.62281632893119,26.474200059639948,26.49298252891032,26.743801928205173,26.67730041530693,26.08249198282469,26.163676057002004,26.25307376639308,26.314782454155036,26.10072887460112,26.454932403729348,,26.34514252572562,25.86460254368729,26.507776489347822,26.175002987567304,26.191749656282997,0.8917914468918937,0.0010225078475769,0.8917914468918937,0.0004392743785917,0.0010225078475769,-0.3362637987540644,7.589144250645237e-05,0.0002771888662278
O09111,"sp|O09111|NDUBB_MOUSE NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial OS=Mus musculus OX=10090 GN=Ndufb11 PE=1 SV=2",Ndufb11,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial",27.79465868374136,27.81869440677669,27.770980583742958,27.95312423919712,28.02493967778112,27.893056504899825,27.78723327020971,27.946409847021247,28.081312507664567,27.93948036826554,27.9308865529626,28.040352198122594,27.633785511382992,27.46752805815965,27.489869118823,27.35201857727493,26.83946597192969,27.28354112215577,26.99450567770221,26.900064159090267,26.716203488005224,27.23905202508292,27.301060986390866,27.421783438428104,27.93746249651898,28.01026986255612,28.13029205600829,28.02229198658309,28.05967041016927,28.137946476398582,27.90255058686988,27.954507546333907,27.846585604947013,27.747524754910245,27.82351473192257,27.840809690400068,-0.6951875588299714,3.318392015819624e-07,-0.6951875588299714,8.808419541157266e-08,3.318392015819624e-07,0.7312123390993648,5.651963687798134e-08,4.0789472879410644e-07
O09117,sp|O09117|SYPL1_MOUSE Synaptophysin-like protein 1 OS=Mus musculus OX=10090 GN=Sypl1 PE=1 SV=2,Sypl1,Synaptophysin-like protein 1,24.79583528738938,24.93173209732782,24.6169353991631,25.01015407036314,24.78969082879778,24.911573415591302,24.985607931661715,24.94042134576925,25.11379517432684,25.075911915385475,24.93162188596676,25.20353493105236,25.74007558254887,25.60951764399149,25.40392762903932,25.76128543030715,25.55752953285538,25.513831342996014,25.63962050565902,25.53607525347463,25.53849870468261,25.674053155265742,25.723163758161604,25.686523249376908,24.846158252386143,24.71158525231749,24.66568487811115,24.76837525566885,24.32798463106685,24.936497386622747,25.013682160942704,25.23470942656173,25.08049007812752,24.996036567256148,25.21388479990152,24.785229669812363,0.6731072921303216,1.9441885758717518e-10,0.6731072921303216,2.8995132906712827e-11,1.9441885758717518e-10,-0.7336486191319622,5.514703236873301e-09,5.0050109680107694e-08
O09161,sp|O09161|CASQ2_MOUSE Calsequestrin-2 OS=Mus musculus OX=10090 GN=Casq2 PE=1 SV=3,Casq2,Calsequestrin-2,28.61312013837025,28.60303336631519,28.60285711580209,28.748691251044825,28.58967247655276,28.551754318986283,28.747449559289965,28.839498939352517,28.735574443351496,28.82394495771324,28.920324383546937,28.827372836750925,29.396647317101337,29.41335988671679,29.262478317919605,29.216318068081986,29.292616396076177,29.443633364134165,29.224089753321568,29.189970033241924,29.2467830765161,29.608412527378103,29.610342522722867,29.39708226721012,29.000249979756173,28.94817306653037,28.91406148973789,29.032423332390835,28.961007494885465,28.87013058906525,28.551222997368747,28.388299660075656,28.736657979490133,28.729406789672947,28.722157243454877,28.84977389148164,0.6415366452786913,3.8058845132784703e-10,0.6415366452786913,6.078402088541575e-11,3.8058845132784703e-10,-0.5498474180425639,7.299063002920649e-08,5.225663831174664e-07
O09165,sp|O09165|CASQ1_MOUSE Calsequestrin-1 OS=Mus musculus OX=10090 GN=Casq1 PE=1 SV=3,Casq1,Calsequestrin-1,33.87103825803057,34.14697956804487,34.04517162871417,34.067368093055535,34.04414305893035,33.993216711369755,34.1563547777596,34.14617451452898,34.144260234268444,34.06432733275244,34.00863853448165,34.0814424610942,33.81348275987203,33.826977194932084,33.868428104790254,34.01691974058416,34.005958660650414,34.110632937520165,33.9989730137095,33.92214474590236,34.00358098650613,33.47682881953676,33.39944142562871,33.28123473019934,33.65988054618069,33.68538077295123,33.67058679206916,33.68554640724436,33.65192813659374,33.72756807781275,33.734334244586044,33.66871302861711,33.73823022203825,33.7548499320757,33.80804478817849,33.719212613399606,-0.2537093377665513,0.0110008544568162,-0.2537093377665513,0.0054649375298734,0.0110008544568162,-0.1016939631737301,0.2167211678650795,0.3264442067506688
O09167,sp|O09167|RL21_MOUSE 60S ribosomal protein L21 OS=Mus musculus OX=10090 GN=Rpl21 PE=1 SV=3,Rpl21,60S ribosomal protein L21,25.057309206906456,24.887239547072696,25.154575955319626,25.24416239326042,25.36002149145586,25.54535544389764,24.829909626752787,25.040845110460246,25.12507227276969,25.268058837432616,25.042142066409237,25.0184483836948,25.760941113452528,25.863468838150453,25.63219494437251,25.85384433404836,26.11436750141592,26.174599376199488,26.459809077565577,26.47441661525478,26.374683383624944,26.118909145199066,26.397998508634057,26.179577531857667,25.77848175576791,26.26095253416642,25.717709909169034,26.189961853705,26.143260781475725,25.927807068272443,26.047453423583896,25.930174499447688,26.27569739707461,25.28101193178753,25.604353333456388,25.71771908357448,0.9859725028619408,8.187294415806553e-09,0.9859725028619408,1.7130899834965295e-09,8.187294415806553e-09,-0.2108522331911828,0.0913475688131242,0.1586005615045258
O35129,sp|O35129|PHB2_MOUSE Prohibitin-2 OS=Mus musculus OX=10090 GN=Phb2 PE=1 SV=1,Phb2,Prohibitin-2,27.92217133400069,28.030233176307387,27.992624473678,27.914648597730764,27.95344877396384,27.843192188499582,28.051671699508475,28.135476006014542,27.9957647932082,27.87779075771502,27.80855651766913,27.88621769454856,27.539606936935517,27.56234903783852,27.564535741175767,27.710696889122826,27.663005793218275,27.652750667514365,27.4470995225098,27.5758831835228,27.52061035950239,27.415686005451104,27.54996960972872,27.420464243236538,28.027490673119644,28.16580988345116,28.032492696443303,28.097145378438743,28.02894379403945,28.13362841212265,28.12550327353543,27.84963613481614,27.886079811738256,28.09051501083885,28.23001056616465,28.219437711656276,-0.3990948352573014,3.0490606910894533e-09,-0.3990948352573014,5.870756812003066e-10,3.0490606910894533e-09,0.5220029463839957,3.8622404341328076e-11,6.25265410823122e-10
O35143,"sp|O35143|ATIF1_MOUSE ATPase inhibitor, mitochondrial OS=Mus musculus OX=10090 GN=Atpif1 PE=1 SV=2",Atpif1,"ATPase inhibitor, mitochondrial",,22.2032503497122,22.254442364185284,22.687864693378373,21.611618096546923,21.79172066453363,21.93960862402088,22.34566262436985,,,,,23.640452417740637,23.604634183152317,23.210351713695008,23.49363562433602,23.39581554648913,23.00772931081677,23.20694231289405,23.12521114283536,23.224772006322038,22.66389664879271,22.47153257136087,22.609216101692883,23.181602164680847,23.343893853612485,23.312776268345225,23.50767282582256,22.754661515961107,22.16282228567437,23.10411382475782,22.916670395918946,21.77232982042645,23.192529329278333,23.09563266075341,21.97528356510324,1.0186823578562991,0.0001593683489741,1.0186823578562991,6.137056065115105e-05,0.0001593683489741,-0.2778500891494175,0.1794569119918562,0.2777640575791263
O35206,sp|O35206|COFA1_MOUSE Collagen alpha-1(XV) chain OS=Mus musculus OX=10090 GN=Col15a1 PE=1 SV=2,Col15a1,Collagen alpha-1(XV) chain;Restin,25.800328236612877,25.55083979641177,26.335531755244837,25.01583765316757,25.8807172161801,26.806314254564462,25.14931195781109,25.58988932642168,25.43005545094605,25.44762378041412,25.68925801402228,25.66141290586047,25.706249536547,25.09016582941448,24.867622727119443,25.24103036931663,24.72868268692424,25.035070521373537,25.812486438392916,25.586621402999384,25.487818121915137,24.956222795182192,25.343806637878068,24.94409843198166,25.3457104567525,25.3069088245625,26.531118496321398,25.32069292536036,25.40489876794225,25.69438786776192,25.133650621035304,25.18021104889627,25.641521598850503,26.10618748964937,25.98917522234316,25.40968129917168,-0.4631037373843831,0.0267133927267343,-0.4631037373843831,0.014122272170505,0.0267133927267343,0.3553557599668728,0.0362189992606381,0.0708992828664126
O35226,sp|O35226|PSMD4_MOUSE 26S proteasome non-ATPase regulatory subunit 4 OS=Mus musculus OX=10090 GN=Psmd4 PE=1 SV=1,Psmd4,26S proteasome non-ATPase regulatory subunit 4,24.97461365634439,24.943949870364907,25.04175705087056,25.15337581124992,25.35488569975184,25.40097634786827,,25.26120937115488,25.09253514996291,24.9138582848706,25.305288210539032,25.29867455317674,26.00498314889404,25.891330876669887,25.621797414800238,25.67988083142784,25.85316499770632,26.05615997940073,25.743280228065142,25.743833259520155,25.73032743581785,25.7366439217286,25.731236118188384,25.718573958619483,25.58966254956921,25.563206019084436,25.42309112100515,25.334275336963927,25.02371985041021,25.47079896370279,25.44514791050949,,25.51751658117942,25.0297323672053,25.283555784397542,25.15458522945158,0.6343170136771015,4.371909038998147e-08,0.6343170136771015,1.0072177752616766e-08,4.371909038998147e-08,-0.4439381311930077,1.064642561072851e-05,4.677659369799299e-05
O35295,sp|O35295|PURB_MOUSE Transcriptional activator protein Pur-beta OS=Mus musculus OX=10090 GN=Purb PE=1 SV=3,Purb,Transcriptional activator protein Pur-beta,24.096405148471536,23.990187585074647,23.74788679111333,24.14519444573729,23.9270390797474,24.3264515123763,24.072770159254244,23.8966468173456,23.65140199320748,24.003414924532084,23.718683683053012,23.964099303528464,24.835034979629512,24.738720566059524,24.723426447052237,24.71577179433238,24.70030784168748,25.084822799317383,24.90674828135384,24.34692271178353,24.77647287225629,24.65410737717842,24.795477962977497,24.943320559007628,24.613384249782325,24.40265291895104,,24.482872270343748,24.32873488024816,24.869969903008197,24.75480758269904,24.62821155198234,24.735696751228957,24.24769023832953,24.670718419647013,23.954606148671715,0.8067460624328646,2.1537637043187035e-09,0.8067460624328646,4.0270706992269576e-10,2.1537637043187035e-09,-0.2512146753052171,0.0176415207577521,0.0376059463839628
O35343,sp|O35343|IMA3_MOUSE Importin subunit alpha-3 OS=Mus musculus OX=10090 GN=Kpna4 PE=1 SV=1,Kpna4,Importin subunit alpha-3,24.78665281422217,24.975988028665896,,24.97831393165863,25.14296493974977,25.242228055235323,25.31524835723745,24.973027264465884,25.066439492486325,25.42165542464012,25.42847484935248,25.14094631628927,,,24.325738453354013,24.82544584288741,,24.54532133766378,,24.82204700556708,24.68664146202723,24.865231656627067,24.6024719926555,24.51361246470902,24.530349062733027,24.62400177280522,,24.491517333639685,24.5001289365465,24.27921075238348,24.489224764553505,24.9748354676662,24.31226423199138,24.913807982735666,25.18702411146336,25.36980499977215,-0.4854989025184544,0.0001602248758583,-0.4854989025184544,6.18034385213321e-05,0.0001602248758583,0.0491561699990796,0.7042118545993921,0.8691405925241122
