Protein Annotation,Unnamed: 1,Unnamed: 2,Unnamed: 3,180808_AM_Ech13_rep1,180808_AM_Ech13_rep2,180808_AM_Ech13_rep3,180808_AM_Ech14_rep1,180808_AM_Ech14_rep2,180808_AM_Ech14_rep3,180808_AM_Ech17_rep1,180808_AM_Ech17_rep2,180808_AM_Ech17_rep3,180808_AM_Ech18_rep1,180808_AM_Ech18_rep2,180808_AM_Ech18_rep3,180808_AM_Ech19_rep1,180808_AM_Ech19_rep2,180808_AM_Ech19_rep3,180808_AM_Ech20_rep1,180808_AM_Ech20_rep2,180808_AM_Ech20_rep3,180808_AM_Ech21_rep1,180808_AM_Ech21_rep2,180808_AM_Ech21_rep3,180808_AM_Ech22_rep1,180808_AM_Ech22_rep2,180808_AM_Ech22_rep3,180808_AM_Ech23_rep1,180808_AM_Ech23_rep2,180808_AM_Ech23_rep3,180808_AM_Ech24_rep1,180808_AM_Ech24_rep2,180808_AM_Ech24_rep3,logFC,adj.P.Val,logFC_Patho,P.Value_Patho,adj.P.Val_Patho,logFC_Rescue,P.Value_Rescue,adj.P.Val_Rescue
O08663,sp|O08663|MAP2_MOUSE Methionine aminopeptidase 2 OS=Mus musculus OX=10090 GN=Metap2 PE=1 SV=1,Metap2,Methionine aminopeptidase 2,26.97279523796994,26.785451767744252,27.23000913369121,26.78757104636443,26.502857366253174,27.062165967455453,27.270458216451303,27.341404726002413,27.325595910797027,27.33503273350139,27.04255898435452,27.342381188270604,27.305677781697977,27.128066995158324,27.249189464565596,27.149762553016988,26.96216396045941,26.80689087385845,26.67341885080826,26.771965004549788,26.906289798715306,26.808342052192256,26.933104787021385,27.063679580153877,26.775190459980724,26.782233082848823,26.768020131178684,26.87154337874869,26.944197391267593,26.62717559279856,0.29812352909808837,0.07251519040922756,0.29812352909808837,0.03444559505610567,0.07251519040922756,-0.36116860648916926,6.54981307280514e-06,4.271887576914998e-05
O08807,sp|O08807|PRDX4_MOUSE Peroxiredoxin-4 OS=Mus musculus OX=10090 GN=Prdx4 PE=1 SV=1,Prdx4,Peroxiredoxin-4,26.523520615721633,26.487191881281642,26.71027686601588,26.3138526292205,26.96066501112877,26.097394455766434,26.585090650561774,26.996868174519847,26.751484346922744,27.205210450532668,27.09632640129626,27.28162528116539,27.115893960149602,27.223297369249686,27.40271219558951,27.05589736123116,27.15134371081323,26.94548384713304,26.492581807948554,26.500027689089954,26.92036609144206,26.38502430190034,26.320709275943674,26.66798825208566,26.317329680774264,26.43732955483455,26.5828068974294,26.005163573067883,26.0281365700539,25.898846756558207,0.5521192359079379,0.012028330667768577,0.5521192359079379,0.004184528427360538,0.012028330667768577,-0.6879102748363728,1.8352124437544522e-06,1.5033582639562517e-05
O08810,sp|O08810|U5S1_MOUSE 116 kDa U5 small nuclear ribonucleoprotein component OS=Mus musculus OX=10090 GN=Eftud2 PE=1 SV=1,Eftud2,116 kDa U5 small nuclear ribonucleoprotein component,24.862093797548084,24.369383722697002,,,,,24.674424945407296,24.60048731356163,24.37260127035865,24.62770194900566,24.958264659212336,24.729763470261084,25.044745605181014,24.511849758505075,24.671723581349372,24.596735123147923,24.816616115238855,24.779113484982535,24.387555812675227,24.158495805666934,24.29408171053522,24.28494802622596,24.211310212927597,,,24.69728369676905,24.804962247213705,24.196811740888226,24.2769238308182,24.29746303461354,0.08293017956173898,1.0,0.08293017956173898,0.7938680814680159,1.0,-0.33768532785091665,0.0010928719263164955,0.0034546150922366526
O08917,sp|O08917|FLOT1_MOUSE Flotillin-1 OS=Mus musculus OX=10090 GN=Flot1 PE=1 SV=1,Flot1,Flotillin-1,,,,,,,,,23.6235463748644,,23.268422444342665,23.80045764655106,,23.56668309349279,,,,23.970460228688104,23.163962359152237,,23.224757758864683,,23.203257424011806,,,,23.311002945448138,23.158389383852708,23.199199107407537,23.081793235706453,0.0,1.0,0.0,1.0,1.0,-0.4541479269530093,0.016666963874094092,0.0362730861082449
O09161,sp|O09161|CASQ2_MOUSE Calsequestrin-2 OS=Mus musculus OX=10090 GN=Casq2 PE=1 SV=3,Casq2,Calsequestrin-2,30.04802558332525,30.116597617663707,30.176408410485934,29.928885188778807,30.029258215710843,29.986876918286917,30.44209106710709,30.50783405970204,30.435548850572,30.54464473028184,30.55420381268196,30.534123645245607,30.50826509558277,30.530719984191684,30.587755631904162,30.42488284933815,30.43128994644756,30.350310649443156,30.028822898076314,30.1277695091652,30.15641906236222,30.049129346725973,29.956602265005287,30.016954200793133,29.93206663582805,29.840962379606953,29.939406493347242,29.92506789509642,29.97919461797962,30.01570341513142,0.4399638711662526,4.136323397439878e-05,0.4399638711662526,4.555775891406367e-06,4.136323397439878e-05,-0.49029763361501466,4.341769174144635e-13,8.948386267912093e-11
O09167,sp|O09167|RL21_MOUSE 60S ribosomal protein L21 OS=Mus musculus OX=10090 GN=Rpl21 PE=1 SV=3,Rpl21,60S ribosomal protein L21,26.031622943578146,25.895946711162654,26.256867274433997,26.13929942852398,25.961852489702306,25.963772952639115,26.334025770543857,26.487661931099904,26.44868875684677,26.8667919958792,26.889821080598814,26.852323473366408,26.811521859106552,26.76530343823358,26.977811600202468,26.807523059968354,26.75953841133521,26.851910310542312,26.326919276789507,26.375872604664348,26.42981505220631,26.406677569750283,26.29707802829041,26.52592741855306,26.330948220171607,26.392898619387832,26.250966851262806,26.150107023844406,26.169327706187538,25.995794643447574,0.6961831739702546,6.5887692986644666e-06,0.6961831739702546,4.049373629621308e-07,6.5887692986644666e-06,-0.43338238943064766,4.181364508718519e-06,2.9563500058931168e-05
O35143,"sp|O35143|ATIF1_MOUSE ATPase inhibitor, mitochondrial OS=Mus musculus OX=10090 GN=Atpif1 PE=1 SV=2",Atpif1,"ATPase inhibitor, mitochondrial",23.943848619720857,23.621488650678568,23.05367208696559,23.217231798793627,23.097931752712704,23.066351789223702,23.802184336722277,23.460887610669385,23.267891849840886,23.88162716290798,23.554060262950827,23.42652116460565,23.270591040323016,23.404821544431005,23.155012489786778,22.989838409872352,22.901255785096758,22.542387441674688,23.074307075627356,22.295279790909888,22.433511565376666,23.042924553624832,22.717025626380522,21.18491591328916,,22.26116055330344,22.475552247623344,22.34188587837988,21.94267185271616,21.866756202903428,-0.028664191442373976,1.0,-0.028664191442373976,0.8799587658692644,1.0,-0.9742119315612214,0.00010406222695332122,0.0004632230016215875
O35381,sp|O35381|AN32A_MOUSE Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Mus musculus OX=10090 GN=Anp32a PE=1 SV=1,Anp32a,Acidic leucine-rich nuclear phosphoprotein 32 family member A,26.28489380480072,26.83178768529251,26.682073105042956,26.829471470878705,26.933917781099364,26.815006162428393,26.70879812975111,26.685750208568482,26.964871164032832,27.024884698565504,26.910784625497673,27.1278620261109,26.896352867553695,26.96629650290364,26.97758075052746,26.959147306426463,26.951986780488635,26.944922377952615,26.9455600260393,26.792313991631122,26.843693460520885,26.58928421512224,26.3258658816818,26.65514184426272,26.636598429211137,26.415254838918035,26.813704189377425,26.701805936905966,26.550681800102844,26.588096739755795,0.19707811827447586,0.17508681777933807,0.19707811827447586,0.09604174812445192,0.17508681777933807,-0.27176967373748084,0.0002601027551971297,0.000998271468270548
O35459,"sp|O35459|ECH1_MOUSE Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial OS=Mus musculus OX=10090 GN=Ech1 PE=1 SV=1",Ech1,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial",27.367984727278042,27.36810059793139,27.22197588314546,27.124739019312084,27.188139758846244,27.155901181754345,26.886101719963012,26.947428412218553,26.822636020874036,25.9321457338733,26.36249172272531,26.29000810849965,26.449322576926015,25.866427835689183,26.517902370457634,26.405324782140674,26.503844330064855,26.663554368380556,26.817374747079707,26.878793074993972,26.701321122787473,27.14233565107658,26.558899703687253,26.798257917761497,27.063432572712685,27.074384479948908,27.24633732909384,27.117416011955054,27.18963678387448,27.17346477668226,-0.7672078628935282,3.735172222690819e-05,-0.7672078628935282,3.993199950937566e-06,3.735172222690819e-05,0.5095388491534081,0.0002532091134674707,0.0009772733761356876
O35566,sp|O35566|CD151_MOUSE CD151 antigen OS=Mus musculus OX=10090 GN=Cd151 PE=1 SV=2,Cd151,CD151 antigen,22.712015651392164,22.17151921451965,22.27545774991457,22.534402019077778,22.699006163870163,22.315205768600034,23.663611369286254,23.062724946283414,22.883165280006168,22.663725309304454,22.702891313923203,22.915235962206044,22.96383389655244,22.733634347700693,22.76956267056918,22.99417856241203,22.66219656401274,22.857730192126095,22.39389605953914,22.34046377891161,22.111057786615504,22.756960619091483,22.588244724165943,22.660659945954105,22.50533767154318,22.57055766316783,22.61885338229225,22.913125892892282,22.69315178928094,22.590155683341663,0.45477310663616777,0.009041504116240431,0.45477310663616777,0.0030269955556554576,0.009041504116240431,-0.344168784798903,0.0021658493980119997,0.006243098754269555
O35643,sp|O35643|AP1B1_MOUSE AP-1 complex subunit beta-1 OS=Mus musculus OX=10090 GN=Ap1b1 PE=1 SV=2,Ap1b1,AP-1 complex subunit beta-1,25.328155299851392,25.099918988981823,24.831577268072763,25.05137128166373,24.97466966182365,24.898818383451484,25.034447541256764,24.495155050659644,,25.27559051092312,25.25435500118617,25.671653206897286,25.515353218267787,25.346957926690603,25.334171798455177,25.14926790057948,25.076622298780027,25.361722156800454,24.878118625805843,24.717445905522563,25.115319486457366,25.030622800101906,24.798854883933124,24.786063602513245,25.22425570124045,25.047574831373982,25.064205994428093,,24.934219057258776,24.84932738198027,0.1979115142528194,0.19756865457453734,0.1979115142528194,0.11023966655056669,0.19756865457453734,-0.2790262127164489,0.013968541889773804,0.031056272745225256
O35678,sp|O35678|MGLL_MOUSE Monoglyceride lipase OS=Mus musculus OX=10090 GN=Mgll PE=1 SV=1,Mgll,Monoglyceride lipase,24.373842937898605,24.436007837582345,24.266538651041966,24.94146245097327,24.840321112366702,24.78411565569796,24.40454756064283,24.052303572736285,24.270899188552225,24.438951547607434,23.818899656424012,23.75000211531821,24.28366392360834,24.00565603990858,24.467650442940815,24.131638682428086,24.157825503479543,24.542506206444536,24.332253167794054,24.476027761646737,24.542288194305673,24.804379340997333,24.42940415001656,24.52425327690717,24.824230626131644,24.584705294528604,24.611917335081873,24.511274385529024,24.517567462551604,24.868378019746604,-0.41333607091922886,0.0333171976605452,-0.41333607091922886,0.01393470372799125,0.0333171976605452,0.39184454792883017,0.00019212246350998699,0.0007673728629730294
O35685,sp|O35685|NUDC_MOUSE Nuclear migration protein nudC OS=Mus musculus OX=10090 GN=Nudc PE=1 SV=1,Nudc,Nuclear migration protein nudC,24.677075402553378,24.35528816417754,24.387304285985422,24.373724661770954,24.253320871347196,24.03908168822117,24.71837226204512,24.237347551820434,24.02377413830216,24.74055853125576,24.602133310129883,25.797355348801688,25.315408503776915,24.948332059247836,24.911202946020893,24.94461091557579,24.486408451908073,24.600354429827675,24.04131384225951,24.066649929150746,24.14829613983466,24.29034495326439,24.257029529412293,24.42881528608612,24.23188715677899,24.438656171057584,24.184564136939795,24.36088475797156,25.16675553485348,24.339766956970056,0.42952235838341224,0.037742599428848556,0.42952235838341224,0.016096916495855353,0.037742599428848556,-0.44757450451109193,0.010331643208587201,0.024033314506657133
O35737,sp|O35737|HNRH1_MOUSE Heterogeneous nuclear ribonucleoprotein H OS=Mus musculus OX=10090 GN=Hnrnph1 PE=1 SV=3,Hnrnph1,"Heterogeneous nuclear ribonucleoprotein H;Heterogeneous nuclear ribonucleoprotein H, N-terminally processed",27.539423384640283,27.558418116731293,27.51714694258242,27.491424407355165,27.51250492151285,27.44757872604308,27.897562384799535,27.867839449158428,27.71081544873269,28.114913760234067,28.1087593821423,28.01324914104837,27.90865801120798,28.042666611063698,28.03976747556305,28.002297300531247,27.918376842328264,27.84169160372465,27.81262771725794,27.653679442462394,27.78850549030703,27.670410981804437,27.64790587225395,27.460309639648898,27.594328026093226,27.65758788878779,27.65580403053045,27.505953680819747,27.616833944540815,27.59147273006614,0.44446703440033986,4.13947248625963e-07,0.44446703440033986,7.431367394061441e-09,4.13947248625963e-07,-0.3175981638301195,4.1794387898145785e-07,4.394807829493799e-06
O35887,sp|O35887|CALU_MOUSE Calumenin OS=Mus musculus OX=10090 GN=Calu PE=1 SV=1,Calu,Calumenin,26.925625146352708,26.902715558303647,26.917901886096203,26.716926351618504,26.730426700991092,26.6086589711999,27.006635852474705,26.97958473592387,27.159777747154834,27.569973708133666,27.427586750947196,27.502014591362773,27.543896150970458,27.71999227314306,27.588322691868576,27.604409171326857,27.46575644728766,27.42906502586398,27.06866729937401,26.982792498939737,26.84142816475553,26.779724043934902,26.7802619409095,26.91117528988569,26.876940925454733,26.785282683257773,26.88878800789806,26.665793148803075,26.87089445908498,26.705164253708546,0.6160421597777912,3.3329637530795366e-05,0.6160421597777912,3.3636897653592607e-06,3.3329637530795366e-05,-0.5700085358709224,1.8760636472542211e-07,2.3721271024484357e-06
O35969,sp|O35969|GAMT_MOUSE Guanidinoacetate N-methyltransferase OS=Mus musculus OX=10090 GN=Gamt PE=1 SV=1,Gamt,Guanidinoacetate N-methyltransferase,28.18639474665603,28.45492766431723,28.54269512307745,28.602166839449556,28.341459380176623,28.205355725380425,28.313510389025538,28.081695712504136,28.278511631492552,28.59250543927477,28.64248589142412,28.895829964346195,28.76028738174992,28.53229519389193,29.11153293263152,28.698908799323185,28.741859073911858,28.3776945802663,28.35189873868486,28.43017769505531,28.194914664889847,28.344824477606963,28.13904837236932,28.30830654620385,28.360112660269156,28.320135117713193,28.128055892618413,28.21242515367738,28.349087057031944,28.386287110822625,0.1967598359772822,0.1681893614236126,0.1967598359772822,0.09147999716442005,0.1681893614236126,-0.29182029190825887,0.003131337165909664,0.008469404066850155
O55029,sp|O55029|COPB2_MOUSE Coatomer subunit beta OS=Mus musculus OX=10090 GN=Copb2 PE=1 SV=2,Copb2,Coatomer subunit beta,26.79314644383059,26.52385726968208,26.80486194819554,26.417696073773364,26.87258806565302,26.677808962870298,27.21120890513272,27.0161792447142,27.47071305113889,27.539656333063117,27.550241754515053,27.17074318027486,27.495769565733244,27.582765180710485,27.445904812891133,27.177923548362152,27.29957397766876,27.349080495263692,26.992106187570506,26.79699709588018,27.067684775330626,26.419591990832892,26.303196806332085,26.548318734121786,26.531013511272594,26.59693296035564,26.44090889258355,26.53412473499314,26.52390215033429,26.52297051171901,0.6774868767882118,0.00011472887924876107,0.6774868767882118,1.614331634262043e-05,0.00011472887924876107,-0.7526676415118381,1.0114238354800335e-08,2.1816614630980452e-07
O55131,sp|O55131|SEPT7_MOUSE Septin-7 OS=Mus musculus OX=10090 GN=Sept7 PE=1 SV=1,Sept7,Septin-7,26.372793214315447,26.57463271966413,26.523726921258344,26.298129734156195,26.27905227680607,26.394000762107765,26.875042765063842,26.78229118453992,26.865045297372042,27.086510348135374,26.98605521287502,27.11780623793952,27.03078131230589,26.985397659098545,27.0370561100319,26.909138441678962,26.862636426025084,26.86241396938221,26.592579938108656,26.504087064092424,26.60438470602891,26.5553368831989,26.451448716412894,26.697353450982636,26.562317631190602,26.49645288050756,26.653150886779887,26.642741435637042,26.613906726779813,26.595782501877263,0.5429586423193662,4.856384257264247e-05,0.5429586423193662,5.655178174397958e-06,4.856384257264247e-05,-0.3692193452376422,1.0268517979128938e-09,3.712879921927148e-08
O55135,sp|O55135|IF6_MOUSE Eukaryotic translation initiation factor 6 OS=Mus musculus OX=10090 GN=Eif6 PE=1 SV=2,Eif6,Eukaryotic translation initiation factor 6,24.29553688064743,24.150148231862463,24.31958667977188,24.532197022238137,24.70792907708691,24.668805355049876,24.839174602768328,24.926693584687175,24.819378821545644,24.94723498843452,24.696235699524156,24.983072507038447,25.279788166041676,24.950218736916778,25.326180009422597,25.038061770438773,25.13948166986164,24.951265481186145,24.90972998620175,24.49205224524046,24.36883538809563,25.14049343799808,24.150222661689938,24.92560668336066,24.40894380601214,24.307545012682276,24.469821108082016,24.1336485584235,24.80748916075923,24.463782124463844,0.5456982953793812,0.0027005698905315967,0.5456982953793812,0.0007259173795994685,0.0027005698905315967,-0.44321798873803786,0.0004331954722623892,0.0015382770564447226
O55142,sp|O55142|RL35A_MOUSE 60S ribosomal protein L35a OS=Mus musculus OX=10090 GN=Rpl35a PE=1 SV=2,Rpl35a,60S ribosomal protein L35a,25.003628854404806,25.059637026684655,24.887451766453733,25.2710997824268,25.286034104654387,,26.044243934912153,25.454745328691747,25.660162681177667,26.44077098142112,26.397032528020105,25.877609631142786,26.039262610530738,26.366852089096422,26.105481854705,25.88705782127778,25.64171642899637,25.678329919754553,25.290722830924228,25.383062116414447,25.235940536657125,25.121744192940643,25.165095567805174,25.068622068882817,25.25273733162041,25.204660596060382,25.636106674001404,25.020267208703544,25.60350294510143,25.726349801664032,0.8645351772189898,5.108687763536417e-05,0.8645351772189898,6.048131073764608e-06,5.108687763536417e-05,-0.6570378282459011,9.699470258735294e-06,5.896934573231103e-05
O55143,sp|O55143|AT2A2_MOUSE Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Mus musculus OX=10090 GN=Atp2a2 PE=1 SV=2,Atp2a2,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,28.30901438456497,28.47743376107676,28.47636426911516,28.29678481465832,28.30386462024837,28.23606630049687,28.728081326303492,28.798787504436117,28.773121171338172,28.992492039602567,28.977242744932482,28.789243935143112,28.924698422420473,28.979203043084883,29.039712192477538,29.02623477734625,29.121172062571645,29.014348678579537,28.6742347009945,28.702496355813253,28.630065352341145,28.510697126719414,28.458107787422616,27.961743742966878,28.602970319404186,28.622079185241162,28.566736134962415,28.370571831223288,28.36866881620849,28.51332034168529,0.5804401331596125,3.480450548076707e-06,0.5804401331596125,1.6416769220715703e-07,3.480450548076707e-06,-0.43188718360447,2.4221962939041813e-06,1.8697178133844637e-05
